"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Itga5",0.138660142134754,7.47165386133166,3.66614494920445,0.000307367107399568,0.00381738970046666,0.076841609015756,"Glutamatergic","Itga5"
"Dbf4",0.138638574586423,7.47189693543073,3.66640436948667,0.000307073315853526,0.00381738970046666,0.0777731566268915,"Glutamatergic","Dbf4"
"Gm10130",0.138597157181067,7.47197075968695,3.66631524401545,0.00030717421992795,0.00381738970046666,0.0774967191414762,"Glutamatergic","Gm10130"
"Gucy2e",0.138595355500978,7.48005325033954,3.39538617135891,0.000810233485956167,0.00618136080498743,-0.792317120805928,"Glutamatergic","Gucy2e"
"Adra2a",0.138579461667804,7.4718553828364,3.6660017137256,0.000307529434026336,0.00381738970046666,0.0764205346877675,"Glutamatergic","Adra2a"
"Klc4",0.138557029035541,7.47158365320692,3.66543321693992,0.000308174500093755,0.00381738970046666,0.0744516564401723,"Glutamatergic","Klc4"
"Tbkbp1",0.138546395054756,7.52395933368617,2.61285966681022,0.00958509805357506,0.0321213136761057,-2.94978322478803,"Glutamatergic","Tbkbp1"
"Zbtb7c",0.138544186259574,7.47193307665417,3.66595179742704,0.000307586022405724,0.00381738970046666,0.0762758134818853,"Glutamatergic","Zbtb7c"
"Lrrc75b",0.138543614856955,7.47517145644062,3.77538128809098,0.000204535165777615,0.00381738970046666,0.446315630322515,"Glutamatergic","Lrrc75b"
"Mettl18",0.138484100543502,7.50539844403417,2.90244770605971,0.0040713005477223,0.0170363824220479,-2.2135714199347,"Glutamatergic","Mettl18"
"Dapk2",0.138475046376421,7.51018505843549,2.8230317621665,0.00518424020486133,0.0201006485970404,-2.42396091642215,"Glutamatergic","Dapk2"
"Gm38336",0.138472967959688,7.47193838530014,3.665568133218,0.00030802129699015,0.00381738970046666,0.0749995689716991,"Glutamatergic","Gm38336"
"Dgat2l6",0.138472967959688,7.47193838530014,3.665568133218,0.00030802129699015,0.00381738970046666,0.0749995689716991,"Glutamatergic","Dgat2l6"
"Gm43613",0.138472967959688,7.47193838530014,3.665568133218,0.00030802129699015,0.00381738970046666,0.0749995689716991,"Glutamatergic","Gm43613"
"Gm29246",0.138472967959688,7.47193838530014,3.665568133218,0.00030802129699015,0.00381738970046666,0.0749995689716991,"Glutamatergic","Gm29246"
"4932702P03Rik",0.138472967959688,7.47193838530014,3.665568133218,0.00030802129699015,0.00381738970046666,0.0749995689716991,"Glutamatergic","4932702P03Rik"
