"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"JAM2",0.156715861077782,8.17885933166152,11.8476507631788,5.67623058301016e-32,6.08375482999551e-30,61.2308019026061,"Non-Neuronal"
"LRRN1",0.174074831996746,8.25701718871602,11.8463248395845,5.76434209770553e-32,6.14667091030845e-30,61.2828845685515,"Non-Neuronal"
"CD22",-0.266030483913685,8.37893572808785,-11.844005481269,5.92174887901029e-32,6.28246454676726e-30,61.3197282379124,"Non-Neuronal"
"LINC00645",0.107575213003541,8.08464866846277,11.8387616496923,6.29354212054039e-32,6.6431833494593e-30,61.0682771694047,"Non-Neuronal"
"HSPD1",-0.403463984560961,8.81940562436197,-11.8350853264932,6.56793249112602e-32,6.89797934997658e-30,61.5403750680667,"Non-Neuronal"
"CSF1R",0.280464763925552,8.21872303812175,11.8340545794319,6.64697500176387e-32,6.94608887684324e-30,61.1064038602302,"Non-Neuronal"
"DICER1",-0.398252580875562,9.06508152425012,-11.8255045851281,7.3401180449809e-32,7.63226204677118e-30,61.4312977916881,"Non-Neuronal"
"AC010196.1",0.119840248745511,8.10364351197935,11.8226278347705,7.58911202696198e-32,7.85210105759928e-30,60.8934098139767,"Non-Neuronal"
"LNX1",0.121282110253654,8.12678587370587,11.8123632436287,8.54788698943845e-32,8.75950721503915e-30,60.7911526591011,"Non-Neuronal"
"NSG2",0.195768900053894,8.26266970871957,11.8123424181945,8.54994962616262e-32,8.75950721503915e-30,60.8911525968929,"Non-Neuronal"
"AC116667.1",0.139762704860336,8.10253367112371,11.8002247186482,9.83796132371698e-32,1.00299215446676e-29,60.6365394910277,"Non-Neuronal"
"HHIPL1",0.136823782828976,8.12717715618838,11.7993189202679,9.94164261508994e-32,1.00864238182223e-29,60.6412623368059,"Non-Neuronal"
"PLCL1",-0.272004440559993,8.4290967923532,-11.7946888935089,1.04888067549802e-31,1.05901478830477e-29,60.7957480579352,"Non-Neuronal"
"C2orf72",0.21361522413987,8.2951787247681,11.7929389845164,1.07033057412331e-31,1.07547639419121e-29,60.6965104290973,"Non-Neuronal"
"DNASE2",0.127241221331822,8.11573341722214,11.7787125280617,1.26167906789034e-31,1.26167906789034e-29,60.3977086614803,"Non-Neuronal"
"AC131097.3",0.0999333425119993,8.10133110377425,11.7733117107376,1.34290496723874e-31,1.33651018168046e-29,60.3274362757188,"Non-Neuronal"
"PBXIP1",0.227138119572347,8.32835321515248,11.7621427020714,1.52772209711145e-31,1.51324131893978e-29,60.3645901468641,"Non-Neuronal"
"DOCK5",-0.32609137168398,8.6314819598492,-11.7543446076492,1.67152524316535e-31,1.64787158406396e-29,60.5196135694068,"Non-Neuronal"
"SOX21",0.137281947726153,8.15703778418448,11.7520667806397,1.71601200253607e-31,1.68378642502366e-29,60.1201292026877,"Non-Neuronal"
"LRMDA",0.150422095167931,8.1231834857828,11.7504426861956,1.7484472793913e-31,1.70576459821974e-29,60.0785747251659,"Non-Neuronal"
"RGS10",0.166823737600245,8.12170535166191,11.7501313668265,1.75473391682892e-31,1.70576459821974e-29,60.0744304292665,"Non-Neuronal"
"OSBPL3",0.168084022793288,8.18281422069855,11.7444504146304,1.87347611292129e-31,1.8127616092618e-29,60.049575617435,"Non-Neuronal"
"SERPINH1",-0.231409143036329,8.22931184821633,-11.7397151172106,1.97852529922038e-31,1.90558427436433e-29,60.0134176845947,"Non-Neuronal"
"IQCA1",0.19157091095301,8.2033800453426,11.7137508471128,2.66745585772852e-31,2.55733153332688e-29,59.7105253048859,"Non-Neuronal"
"BRK1",0.195815311503763,8.24688258806017,11.7102137746469,2.77813195922904e-31,2.65127661862497e-29,59.7060358027044,"Non-Neuronal"
"STK33",0.155249327775602,8.16036546523999,11.7024392269676,3.03768501790265e-31,2.88580076700752e-29,59.5537636496414,"Non-Neuronal"
"RNF220",-0.328835406725158,8.60830283962876,-11.7012212587114,3.08047306979955e-31,2.91320756374709e-29,59.8945741252439,"Non-Neuronal"
"PLEKHO2",0.1598092652772,8.14185347458841,11.6886196753344,3.55986680739766e-31,3.35140613849599e-29,59.3846567193236,"Non-Neuronal"
"NKAIN4",0.19246658010303,8.27967830600759,11.6648891356441,4.67254930147228e-31,4.3792053991377e-29,59.2268942262605,"Non-Neuronal"
"RTN4",-0.443035951586401,9.68745361791842,-11.6550482585426,5.22963763990185e-31,4.87943869080128e-29,58.9729235186152,"Non-Neuronal"
"HEYL",0.108751664243277,8.08687131781772,11.6469277659802,5.73863269452065e-31,5.33055214735473e-29,58.8769206086816,"Non-Neuronal"
"HSPA8",-0.39174570567803,9.05795219312874,-11.641341584145,6.11704033383046e-31,5.65690898128569e-29,59.3468292034184,"Non-Neuronal"
"KCNH8",-0.302350723918561,8.53789098778328,-11.6245251238123,7.41229186908195e-31,6.82453304245871e-29,58.9557198998845,"Non-Neuronal"
"SCD",-0.437869778007295,9.20732532141418,-11.6172764193854,8.05141040125375e-31,7.3804595344826e-29,59.0249281524291,"Non-Neuronal"
"RNASEK",0.241568200626384,8.35707615572943,11.609500361598,8.79794637782476e-31,8.02956678150819e-29,58.6625089779572,"Non-Neuronal"
"PFKM",0.144321443117597,8.17188312787336,11.6014557943246,9.6426191952733e-31,8.76220613831356e-29,58.4151938606075,"Non-Neuronal"
"SLC18B1",0.18573734834604,8.26836886068758,11.5922521808898,1.07081228659931e-30,9.68830164066046e-29,58.3785289329496,"Non-Neuronal"
"SALL3",0.16271395218156,8.20642308838816,11.5906883690227,1.0900442661992e-30,9.81979532912212e-29,58.3246034448732,"Non-Neuronal"
"LRRN3",0.162738301214228,8.25845315445224,11.5881553075511,1.12192646372627e-30,1.00636322282743e-28,58.3344275737438,"Non-Neuronal"
"CLMN",-0.379539588410811,8.76264489672986,-11.5875445015245,1.12975185439228e-30,1.00905186994866e-28,58.7095841379564,"Non-Neuronal"
"STUM",0.127691200454468,8.10858333831696,11.5854326588198,1.15722784574922e-30,1.02919412664505e-28,58.193849235097,"Non-Neuronal"
"ATP5MC1",0.205037066883582,8.27733713986711,11.5837734846164,1.17927895378456e-30,1.04436144636006e-28,58.2975586799266,"Non-Neuronal"
"SLC1A2",0.515336881773775,9.5058856285386,11.5665228759451,1.43477412903551e-30,1.26526494923385e-28,58.0888995326859,"Non-Neuronal"
"ZC2HC1A",0.17220573998647,8.22897914749902,11.5627047777702,1.49836493618667e-30,1.31579105740762e-28,58.0188232565555,"Non-Neuronal"
"NQO1",0.123676318434091,8.12515176355013,11.5620832455877,1.50897821215146e-30,1.31956672108642e-28,57.9411628335258,"Non-Neuronal"
"KIT",0.126077407134403,8.13584598456605,11.5441308746821,1.84993593225208e-30,1.61098587433618e-28,57.747237410003,"Non-Neuronal"
"IQGAP1",-0.311933350120835,8.59461188999892,-11.5386975897892,1.96746901511373e-30,1.7062283160115e-28,58.0510040277024,"Non-Neuronal"
"MS4A7",0.184356707174285,8.13278082610254,11.5331125110166,2.09601411149021e-30,1.81019400537791e-28,57.6215018549855,"Non-Neuronal"
"TIMP3",0.248529675347502,8.45210374130704,11.5274733712424,2.23426109910476e-30,1.92164843503249e-28,57.8553409373966,"Non-Neuronal"
"CHST1",0.194455697012591,8.23376067767644,11.5242421838785,2.31751667705227e-30,1.98508600616362e-28,57.5887138448804,"Non-Neuronal"
"CD37",0.146091135106357,8.10570721656011,11.5077655099369,2.79241490169986e-30,2.38210087532764e-28,57.3197796812061,"Non-Neuronal"
"NT5E",0.171513212774514,8.28237819037953,11.5025668271699,2.96142571662626e-30,2.51531116703272e-28,57.3878541393652,"Non-Neuronal"
"MGST1",0.206284051438836,8.31364819691322,11.5022323647633,2.97264047012958e-30,2.51531116703272e-28,57.3996823673381,"Non-Neuronal"
"UTY",0.102995023193028,8.08295443677844,11.497901209561,3.12173242824482e-30,2.6308148286418e-28,57.1945251863585,"Non-Neuronal"
"C1QB",0.25144391208136,8.19580097756597,11.4943478713495,3.24957501822487e-30,2.72755493497589e-28,57.2301776082499,"Non-Neuronal"
"COX7A1",0.159735963779115,8.16102186127666,11.4933540516489,3.28625186013519e-30,2.74730655507302e-28,57.1949174149806,"Non-Neuronal"
"FIBIN",0.137487656045478,8.17156139107583,11.4881783563628,3.48400788047369e-30,2.90102648214741e-28,57.1429363556997,"Non-Neuronal"
"TMEM47",0.194881418736774,8.30239781301878,11.4865512792251,3.54858374567942e-30,2.94307143986904e-28,57.2311596448268,"Non-Neuronal"
"DNAH7",0.197740742914354,8.21985066152952,11.4857206558204,3.58200647206478e-30,2.9503060386741e-28,57.1553118372369,"Non-Neuronal"
"CYBA",0.192702394532231,8.14498248219753,11.4856333054583,3.58553939628336e-30,2.9503060386741e-28,57.0971432363253,"Non-Neuronal"
"NDUFB6",0.198555893508596,8.24992933754827,11.4840406217937,3.6505661635452e-30,2.99203265953312e-28,57.1549652071389,"Non-Neuronal"
"SLC1A4",0.232086963481992,8.36506136422789,11.473526996885,4.11019062981655e-30,3.35558531887367e-28,57.1424909915097,"Non-Neuronal"
"CYSLTR1",0.122342216604956,8.09316765487966,11.4655607441112,4.49630555602088e-30,3.6565286428341e-28,56.8392150975614,"Non-Neuronal"
"EEF1G",0.143761468319827,8.15330351079755,11.4626245476003,4.64752518911109e-30,3.76485567645046e-28,56.8421570491219,"Non-Neuronal"
"RPS4Y1",0.104202389521047,8.082978611405,11.4567835199107,4.96352164258717e-30,4.00531283127691e-28,56.7346667177988,"Non-Neuronal"
"TMEM100",0.118049978680011,8.12904148146539,11.4303803320662,6.67969239553734e-30,5.36944504102809e-28,56.468381159205,"Non-Neuronal"
"CCL4L2",0.133262011550039,8.0893757184588,11.4205262072976,7.46135328775372e-30,5.97480014230087e-28,56.3352460656283,"Non-Neuronal"
"NID1",0.132956281994645,8.11639668588511,11.415709876681,7.87578740554779e-30,6.28259377007438e-28,56.2972690101378,"Non-Neuronal"
"RPL35",0.372863009903655,8.64521600130393,11.4099441351957,8.40206256050915e-30,6.67692424010043e-28,56.6967940028487,"Non-Neuronal"
"COL8A1",0.100097843381626,8.09042049899219,11.4093138461225,8.4616685237143e-30,6.69882091460715e-28,56.2104691317571,"Non-Neuronal"
"ENKUR",0.12820623177196,8.11752076829267,11.4088109215357,8.50953066478939e-30,6.7112902224188e-28,56.2210043112334,"Non-Neuronal"
"ARHGAP15",0.152780099564925,8.11173752794477,11.4082564902738,8.56260605800928e-30,6.72776190272158e-28,56.2120013437166,"Non-Neuronal"
"PAX6",0.196245780402329,8.26140938082528,11.4075817411777,8.62764291202908e-30,6.75347329068943e-28,56.318190011377,"Non-Neuronal"
"ATP8A1",-0.382823773937286,9.09031940819859,-11.4067507007062,8.70841842850228e-30,6.79126661028723e-28,56.7281541553133,"Non-Neuronal"
"GABRA4",0.163995409603926,8.18871323048564,11.4055261100057,8.82881631952817e-30,6.85956360885274e-28,56.2344010301494,"Non-Neuronal"
"ETV5",0.192947138587122,8.28578272112861,11.3992536122093,9.47190339048092e-30,7.32765015256026e-28,56.2467760649928,"Non-Neuronal"
"ITM2A",0.165892659266524,8.20374387522622,11.3989761217997,9.50140282939632e-30,7.32765015256026e-28,56.1732519545651,"Non-Neuronal"
"FZD2",0.109244174313815,8.09069883254026,11.3885291611703,1.06809009601765e-29,8.20701581131208e-28,55.9795731786116,"Non-Neuronal"
"GLI3",0.165858895581888,8.21057087564108,11.3874784639228,1.08072869222823e-29,8.2737105009414e-28,56.0501410760768,"Non-Neuronal"
"GSTM3",0.176208577013439,8.21139628002961,11.3847009379102,1.11485834700944e-29,8.50384651550999e-28,56.0172670522299,"Non-Neuronal"
"LGALS1",0.166265133627004,8.17444839558659,11.3773382451038,1.21059441418069e-29,9.13864129369057e-28,55.9074744466643,"Non-Neuronal"
"FOLR2",0.128257148797509,8.09491418378177,11.377311191137,1.21096082658466e-29,9.13864129369057e-28,55.8580263084432,"Non-Neuronal"
"ARAP2",-0.396797296017969,9.1593579251058,-11.3772936902449,1.21119791308722e-29,9.13864129369057e-28,56.3845280047233,"Non-Neuronal"
"CDK18",-0.36311058678538,8.7533398431189,-11.3609772360207,1.45354105833874e-29,1.09277007623308e-27,56.1816685871573,"Non-Neuronal"
"RUBCNL",0.154975209579161,8.12719549982442,11.3456171130678,1.72543831248157e-29,1.29253264268332e-27,55.5267012378521,"Non-Neuronal"
"NDUFB2",0.277581943311723,8.44775705693315,11.3451357394584,1.73472967221967e-29,1.29485179104968e-27,55.8052449403537,"Non-Neuronal"
"KCTD12",0.217965483722907,8.17016522947167,11.3411115773433,1.81437145863559e-29,1.34947912759729e-27,55.5059434325159,"Non-Neuronal"
"VCAM1",0.103837759006714,8.08278698442732,11.3234687547254,2.20860225048451e-29,1.63687188067824e-27,55.2540151895027,"Non-Neuronal"
"PRODH",0.163447856792304,8.21737401655891,11.3138342595524,2.45864545633536e-29,1.81574876457276e-27,55.2383394824523,"Non-Neuronal"
"APCDD1",0.173302386096136,8.25833035527866,11.3123993169574,2.49821621071405e-29,1.83847601422266e-27,55.2615409236002,"Non-Neuronal"
"IER3",0.173772491384611,8.13027995124998,11.3089187807237,2.59684301365215e-29,1.90435154334491e-27,55.1236105576903,"Non-Neuronal"
"ANOS1",0.192272644071709,8.2666129135852,11.2980706722548,2.92971618537791e-29,2.14094644316078e-27,55.1026354056481,"Non-Neuronal"
"CD86",0.139443278100517,8.10264304956499,11.2938673134746,3.06979032803716e-29,2.23549191135807e-27,54.9407884444546,"Non-Neuronal"
"SLCO2B1",0.26184449183223,8.21771989083579,11.2847618342409,3.39642972401493e-29,2.46477018166361e-27,54.9211854100054,"Non-Neuronal"
"MIR4458HG",0.117486288821,8.11821053874889,11.2684697139239,4.06924146602778e-29,2.94280784221386e-27,54.6705396098986,"Non-Neuronal"
"LINC00982",0.191558913713807,8.26049776105039,11.2617045928176,4.38606103693391e-29,3.16098881627306e-27,54.7024862663455,"Non-Neuronal"
"PFKP",0.189955859886931,8.25382495963283,11.2489599059479,5.05087177901867e-29,3.62760206809244e-27,54.5479421353051,"Non-Neuronal"
"RPS15",0.393789593546799,8.93169007769177,11.2428941046504,5.40150906419454e-29,3.86614861101595e-27,54.9435837059967,"Non-Neuronal"
"ADAP2",0.187257972738083,8.14780445936097,11.2365353442552,5.79503208735212e-29,4.13365770053445e-27,54.3392604615423,"Non-Neuronal"
"CHRFAM7A",0.116329760360538,8.09791182825278,11.2326532872694,6.04913342190658e-29,4.30023430332814e-27,54.2646457378854,"Non-Neuronal"
"ASIC1",0.169512135493642,8.24436476353945,11.2288744774832,6.30708966640005e-29,4.46841267890715e-27,54.3270725289524,"Non-Neuronal"
"GSTM1",0.117294682552448,8.09478452784061,11.2278360314599,6.37987062891701e-29,4.50470595082316e-27,54.2102307554259,"Non-Neuronal"
"ABCC4",0.164972606414578,8.13670392239592,11.2170878376821,7.18390362618935e-29,5.05533958879991e-27,54.1182176516671,"Non-Neuronal"
"NDUFB11",0.216758312930821,8.29429494358659,11.1839551498481,1.03508128343037e-28,7.25946269251502e-27,53.8809052823621,"Non-Neuronal"
"CSDC2",0.116590652347099,8.10865957422139,11.1827558368677,1.04883602853293e-28,7.33132876131716e-27,53.7242933345455,"Non-Neuronal"
"SLC44A1",-0.443933868335701,9.45533507599083,-11.1618968877938,1.31925440955444e-28,9.19080571989593e-27,53.8643240529695,"Non-Neuronal"
"RPL19",0.352062591911084,8.71675474884099,11.153867704365,1.4408836248496e-28,1.00048065645703e-26,53.9199254660032,"Non-Neuronal"
"ADA2",0.140789039168535,8.12339918814571,11.1381703140793,1.71172118557864e-28,1.18460174763555e-26,53.2489884508221,"Non-Neuronal"
"OCIAD2",0.105304955553487,8.09636695920953,11.1375928549304,1.72259410654395e-28,1.18819197448081e-26,53.2259864257102,"Non-Neuronal"
"RCSD1",0.167559184231518,8.12685684275529,11.1369024062438,1.73568449020331e-28,1.19328308701477e-26,53.238700317655,"Non-Neuronal"
"CCDC141",0.106631239134963,8.08480777209502,11.1064356945691,2.42303047406869e-28,1.66037170190281e-26,52.8807826263299,"Non-Neuronal"
"ZNF98",0.133980549619977,8.19690844918727,11.0993459704588,2.6183126312402e-28,1.78467744611555e-26,52.8781782517316,"Non-Neuronal"
"SIX3",0.0975918368219943,8.08252118339919,11.0992342443613,2.62151184668648e-28,1.78467744611555e-26,52.8012105858118,"Non-Neuronal"
"TCP1",-0.246747203761817,8.40809986403064,-11.0870100966232,2.99602356666294e-28,2.03301599166414e-26,52.8916416192482,"Non-Neuronal"
"PIEZO2",-0.191424179601242,8.21230975205943,-11.079807653753,3.24105757115058e-28,2.19217162579441e-26,52.664318402828,"Non-Neuronal"
"SLC19A2",0.142723631229437,8.15829124854538,11.0793186133789,3.25839832585514e-28,2.19679112936685e-26,52.6332530905327,"Non-Neuronal"
"RPL29",0.322893325492176,8.57671186892983,11.0770327538393,3.3406806661414e-28,2.24502334155483e-26,53.0077600995932,"Non-Neuronal"
"SLC6A8",-0.248209743675448,8.39293619747046,-11.0760804554144,3.37556516262343e-28,2.26119589419326e-26,52.7633275906008,"Non-Neuronal"
"FKBP4",-0.244928122338306,8.34355125604241,-11.0734888555197,3.47234132094135e-28,2.31850520441275e-26,52.6906020053437,"Non-Neuronal"
"GPRC5C",0.116785729658213,8.11111487766166,11.0729207592852,3.49392043905389e-28,2.31850520441275e-26,52.5344515220121,"Non-Neuronal"
"SYNJ2",-0.294819141788199,8.56678190291106,-11.072908231682,3.49439779612447e-28,2.31850520441275e-26,52.8966043595296,"Non-Neuronal"
"PCP4L1",0.118287819591087,8.10415311695087,11.0682457454313,3.67662870427656e-28,2.4316943012462e-26,52.4799204087838,"Non-Neuronal"
"AC008691.1",0.121429495369027,8.09490800977228,11.0665812743276,3.74394215494445e-28,2.46840350278672e-26,52.4559537011842,"Non-Neuronal"
"PTPRC",0.269898213240868,8.23181072298749,11.0602788466881,4.01008705435246e-28,2.63556035962158e-26,52.484747488632,"Non-Neuronal"
"NDUFA13",0.252004972720567,8.40267386471982,11.0572244504369,4.14574165453263e-28,2.71617556676276e-26,52.608314684074,"Non-Neuronal"
"CKMT2",0.105452536334807,8.09226201056212,11.0561064156656,4.19652699065966e-28,2.74085669077459e-26,52.3410333656596,"Non-Neuronal"
"AC002429.2",0.163899406536581,8.21421285197055,11.0356691166333,5.24155965912312e-28,3.41272887463156e-26,52.2057306626397,"Non-Neuronal"
"FBLN1",0.129115897083327,8.13136919356079,11.0305914452127,5.5389517876438e-28,3.5951581478806e-26,52.088939549558,"Non-Neuronal"
"MRC2",0.154096908033326,8.12873648740647,11.0220204972781,6.07938601109933e-28,3.9337203601231e-26,51.9967391818077,"Non-Neuronal"
"LINC01645",0.0970776245612832,8.07986239316491,11.0195281929492,6.24613329196857e-28,4.02914153710318e-26,51.9386418182933,"Non-Neuronal"
"RPS12",0.322520816149977,8.64882346285797,10.9947876385866,8.16828293914827e-28,5.25283425932919e-26,52.1721332826638,"Non-Neuronal"
"PID1",0.138483227184835,8.16975513605461,10.9930296175894,8.32532301836327e-28,5.33740033999363e-26,51.7125125094496,"Non-Neuronal"
"CX3CR1",0.212793936833084,8.16845158463735,10.9920998280669,8.40958631728415e-28,5.374934374044e-26,51.702703349895,"Non-Neuronal"
"MNDA",0.175317286252588,8.13065554069342,10.9813357275194,9.44890485514575e-28,6.02079608148007e-26,51.561464862446,"Non-Neuronal"
"CASS4",0.103822832818333,8.08386144073289,10.9682383523293,1.08866761890129e-27,6.9158520471237e-26,51.3907918313622,"Non-Neuronal"
"TNFRSF11A",0.105765402533773,8.0833077806549,10.9670718520121,1.10247972230425e-27,6.98237157459358e-26,51.3781263450124,"Non-Neuronal"
"LINC02256",0.212925303519469,8.33889158265754,10.9628968883243,1.15335372558195e-27,7.28250539717909e-26,51.5239311561547,"Non-Neuronal"
"RBM47",0.138920157273446,8.10329149967606,10.9600570912584,1.18928208596835e-27,7.48674566166826e-26,51.3160805536344,"Non-Neuronal"
"TMEM236",0.101737303311268,8.0828389551298,10.9565564665024,1.23510225946638e-27,7.75184300986406e-26,51.2650628924798,"Non-Neuronal"
"AC004852.2",0.131625222400428,8.20757001609377,10.9490524044631,1.33930844486524e-27,8.38070254421659e-26,51.2700567631366,"Non-Neuronal"
"SPON1",0.1969329955618,8.33099025148243,10.9461622165819,1.38173020230981e-27,8.62034663530598e-26,51.3378756207925,"Non-Neuronal"
