"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"TBC1D24",0.0104869717323659,7.77063504809307,0.227965326509282,0.819700332578748,0.835841726416758,-6.27715377427378,"GABAergic"
"GOLGA7",-0.00926632430374319,7.55423593402465,-0.227788661074826,0.819837656446882,0.835931241511051,-6.42529751302648,"GABAergic"
"RCOR3",-0.0116652263185255,8.03131716231747,-0.227748551748701,0.819868834610969,0.835931241511051,-6.11722276443773,"GABAergic"
"SYT11",-0.0102366714513629,9.08891731962312,-0.226562123567251,0.820791208962964,0.836830493761069,-5.74363060356762,"GABAergic"
"EPHX4",0.0065024734032475,7.33593460678895,0.225620170189561,0.821523696058065,0.837536069126874,-6.63647078690045,"GABAergic"
"ZEB2",-0.0105768434636104,9.17450707691628,-0.224900442578738,0.822083479715761,0.83806551409354,-5.72134464703678,"GABAergic"
"BAG2",-0.00722533328079233,7.35733535486276,-0.224576330558473,0.822335594448331,0.838281272100413,-6.64280094149534,"GABAergic"
"CCDC186",-0.0113357945213419,7.92060494082085,-0.222885121423624,0.823651420678141,0.839559816279719,-6.16632137676219,"GABAergic"
"FGF14",0.0119996361370305,8.64638214451585,0.222860109952068,0.823670884305516,0.839559816279719,-5.85090316703451,"GABAergic"
"AMOTL1",-0.00853525633878682,7.47511076410187,-0.221524184800928,0.824710642694042,0.840578267007268,-6.51398245085144,"GABAergic"
"DOCK3",-0.0115740657792429,8.0427674819705,-0.221216320178941,0.824950299257891,0.840781161665537,-6.10946580931168,"GABAergic"
"THRA",0.0113185879791153,8.04643024533097,0.220924829578867,0.825177224550901,0.840971061411278,-6.0871223001438,"GABAergic"
"ZNF92",-0.00689807280098798,7.3475486644443,-0.220627115106217,0.825409010219238,0.841153116912822,-6.63974669679836,"GABAergic"
"SGTB",0.0121061208775188,8.0173110604131,0.220591061510796,0.825437080788395,0.841153116912822,-6.09622252536956,"GABAergic"
"ATMIN",0.00996161243667082,7.62342754445637,0.218761571714694,0.826861775460294,0.842563484779312,-6.36013561430448,"GABAergic"
"PLCL2",0.00922829182986273,7.51588039000248,0.218473477745653,0.827086177529528,0.842750688467587,-6.46365802937023,"GABAergic"
"AP2A1",-0.00970781363522288,7.76609111785067,-0.218278737864411,0.827237872266496,0.842863793017656,-6.28135855587147,"GABAergic"
"USP16",-0.0109893768616161,7.7186885931682,-0.218158437170962,0.827331585017183,0.842887048503974,-6.32037922163907,"GABAergic"
"KPNA3",0.00975135728513887,7.67680337454925,0.218144959811223,0.827342083866861,0.842887048503974,-6.32350682902797,"GABAergic"
"BEX5",0.00827670129959657,7.51141179875239,0.21779605927401,0.827613887777823,0.843122489550563,-6.44943574741639,"GABAergic"
"PLPPR2",-0.00912545607445736,7.5527685811112,-0.217294349447921,0.828004770893902,0.84347921209489,-6.4156418703838,"GABAergic"
"RRAGB",-0.00777066698502882,7.48560877621017,-0.216893912117501,0.828316783010913,0.84375555849833,-6.48027824479736,"GABAergic"
"FBXW11",0.0103448461758742,7.84699875917936,0.216738741040316,0.828437696254065,0.843837226580302,-6.1990603469217,"GABAergic"
"TMX3",-0.0107664985020879,7.87408690989497,-0.216268667061589,0.828804014655348,0.844168841244897,-6.18904521967496,"GABAergic"
"PUM1",-0.010966666369967,7.95649778009085,-0.215781135988411,0.829183976353449,0.844514318838028,-6.14105060817237,"GABAergic"
"LRP3",-0.00856745982834717,7.49973556219076,-0.21531561542115,0.829546821296772,0.844842330097356,-6.47698107818769,"GABAergic"
"VTA1",0.00895846558930113,7.63233924353187,0.214944092202523,0.829836427143678,0.845095723262059,-6.37349806718464,"GABAergic"
"DNAH14",-0.00751640966614886,7.33543346959338,-0.214847185088261,0.829911970958384,0.845131103955802,-6.6490761765328,"GABAergic"
"ZNF626",-0.00737786272808094,7.36392527492208,-0.21439299575657,0.830266054621893,0.845411913206823,-6.62117562909745,"GABAergic"
"MAP3K7",-0.00944773658345888,7.76110652260703,-0.214388763234078,0.830269354436981,0.845411913206823,-6.28742626406787,"GABAergic"
"AMIGO1",-0.0083212954602292,7.49177878860847,-0.213968855472211,0.830596743355767,0.845698350910086,-6.48390003719798,"GABAergic"
"KPNA1",-0.0106079272754549,7.98896637258743,-0.213923226862719,0.830632320326114,0.845698350910086,-6.13503460169857,"GABAergic"
"INSIG2",0.00888664846149556,7.62578418362495,0.212762759211282,0.83153726229051,0.846578093576964,-6.38230360056196,"GABAergic"
"CEP85L",0.00936245824323745,7.71723218203714,0.212075800765735,0.832073063412955,0.847081950382018,-6.31203314664331,"GABAergic"
"UNC13A",-0.0110494464917394,7.84975488725385,-0.211697342921757,0.832368279335694,0.847340844836105,-6.24936400282007,"GABAergic"
"TRMT10C",-0.00764749406096854,7.40300159747656,-0.211232675289675,0.832730775539368,0.847668200990118,-6.56098405853592,"GABAergic"
"KALRN",-0.0112681262128795,8.38319981976846,-0.20889656063402,0.834553761648081,0.849482139909416,-5.93844483576062,"GABAergic"
"SON",-0.0101240403422587,8.92658640232738,-0.208687901114394,0.834716632472566,0.849606172403157,-5.78368433928811,"GABAergic"
"FLT3",-0.00591875954820509,7.24017869387824,-0.208434450891941,0.834914474575447,0.849765786048903,-6.76491829290747,"GABAergic"
"IPO7",0.0106789761487818,8.31432634732995,0.207917652710708,0.835317917298493,0.850134631535166,-5.95965404037651,"GABAergic"
"UFSP2",0.00897139283716175,7.63407428365362,0.207835273909402,0.835382230993819,0.850142647316421,-6.37112274217498,"GABAergic"
"KLHL7",-0.00985456305847698,7.71037783938257,-0.207802419186378,0.835407881208827,0.850142647316421,-6.31302678346405,"GABAergic"
"HIGD2A",0.00724218163697543,7.49702363814107,0.207433094550924,0.835696230989648,0.850394302750605,-6.46064119569575,"GABAergic"
"SLC4A10",-0.00969308094232169,9.04044073887871,-0.206916040378959,0.836099957560479,0.850763333707516,-5.75654809588815,"GABAergic"
"MANBAL",0.00716087005976895,7.38536922259217,0.20590209828842,0.836891789857163,0.851524898006622,-6.56778337251386,"GABAergic"
"PTPN1",0.00782132162034532,7.47393479309601,0.205852385318023,0.836930617178526,0.851524898006622,-6.51832259384092,"GABAergic"
"FAM126B",0.0112674004380562,8.29610008873773,0.20502891151053,0.837573832694108,0.852137472203599,-5.95975588981479,"GABAergic"
"EEF2",0.00964677723810681,8.02141576819548,0.203691072151696,0.838619050716032,0.853119986451581,-6.11953941974012,"GABAergic"
"HTR2A",-0.00739597134783754,7.35718905815853,-0.203687386785045,0.838621930388676,0.853119986451581,-6.61114943529731,"GABAergic"
"SESTD1",0.0112403427952739,8.17351522061404,0.203130907397245,0.839056777179545,0.853520431476275,-6.00553122997447,"GABAergic"
"MAN1A2",0.0111850692666522,8.46583464401813,0.202432338533856,0.839602725819743,0.854033848642358,-5.90491371271816,"GABAergic"
"RIPOR2",0.0109705076324627,8.0525168856646,0.202271248867771,0.839728632301452,0.854119974506972,-6.08706573843793,"GABAergic"
"SNRPN",0.00897045052943213,9.04331799053633,0.201687972928791,0.84018455074229,0.854541743163518,-5.75552205268447,"GABAergic"
"NRXN1",-0.010492609817053,9.18770323444379,-0.201493307508309,0.84033672318808,0.854654549120824,-5.7241989680528,"GABAergic"
"MRPS5",-0.00905857390675457,7.89930336059,-0.199060319216432,0.842239123199379,0.856547304896585,-6.20119271022837,"GABAergic"
"GPATCH2",-0.00724145269648435,7.51068632653337,-0.198044447875158,0.843033725908759,0.857274296851013,-6.46796054556062,"GABAergic"
"SPOP",0.00865518380183694,7.6342546748041,0.198023941784433,0.843049767183442,0.857274296851013,-6.35663527297232,"GABAergic"
"SLC16A7",0.00986089983840355,7.87299507386509,0.197987677447949,0.843078135801436,0.857274296851013,-6.20175072899376,"GABAergic"
"RRM2B",0.00855582095496565,7.59976786814555,0.196808359263475,0.844000795665639,0.858170363782945,-6.37296309220264,"GABAergic"
"ZNF138",-0.00890075847071259,7.77706334596921,-0.196347943031545,0.844361068453581,0.858481112769679,-6.27086797411709,"GABAergic"
"TIMM13",-0.00737735588946098,7.5132667722297,-0.196311857236969,0.844389306737637,0.858481112769679,-6.46550874452066,"GABAergic"
"AP1S1",0.00718311294109952,7.56682141509506,0.196233950810377,0.844450271681244,0.858500955989673,-6.42170827685953,"GABAergic"
"INPP4A",0.00961210382091426,7.89687012474162,0.196040147205827,0.84460193491937,0.858588507449808,-6.1904130714121,"GABAergic"
"PRR13",-0.00650357530973356,7.46263133285974,-0.196017965834865,0.844619293573952,0.858588507449808,-6.49713669019873,"GABAergic"
"ST3GAL5",-0.00950703918674201,8.0210578602011,-0.195564408992,0.844974253762272,0.858894336218053,-6.13104559196354,"GABAergic"
"DLEU7",0.00529060781180046,7.26669333259376,0.195527578286872,0.84500307939224,0.858894336218053,-6.72844909115936,"GABAergic"
"RNPC3",0.0098538875562042,8.81518955229946,0.195401564153098,0.845101706193766,0.85895243340652,-5.81617213209852,"GABAergic"
"SUZ12",-0.0079252125056879,7.65774506558628,-0.194993319360162,0.845421241620975,0.859235043066499,-6.34424498686642,"GABAergic"
"C5orf51",-0.00783300972518752,7.60565730116349,-0.194703752600202,0.84564790253608,0.859423237585488,-6.38230313860178,"GABAergic"
"AURKAIP1",0.00831597675803497,7.63927306142916,0.193833066668117,0.846329516521095,0.860073755063362,-6.34363934407628,"GABAergic"
"HMGB1",0.0102256987607046,8.61148227584664,0.19311968134107,0.846888073994251,0.860599159919684,-5.87067026646134,"GABAergic"
"ASNA1",-0.00625482780508424,7.42983318211282,-0.192077724026284,0.847704030920015,0.861386067133354,-6.54207923867335,"GABAergic"
"PCNX4",-0.0102381470127373,7.95825018371277,-0.190648102386353,0.848823833580681,0.862481631835008,-6.15014114793282,"GABAergic"
"IGSF3",-0.00887533149809716,7.54442010695488,-0.190240349992892,0.849143276409406,0.862736332342177,-6.44459987289727,"GABAergic"
"BRD7",-0.00694372562856493,7.36087521882641,-0.190221806207246,0.849157804637666,0.862736332342177,-6.63132112588998,"GABAergic"
"EHD3",0.0072148187793335,7.39954004353236,0.190020720721538,0.84931534943101,0.862854072629219,-6.57437488520395,"GABAergic"
"GTF2B",-0.0059967916371102,7.39064205001605,-0.189799861602037,0.849488393248117,0.862987546684401,-6.59615581480521,"GABAergic"
"EPM2AIP1",0.00995426689940615,8.46495027248634,0.188428878170391,0.85056272514187,0.864036573117389,-5.90872131170669,"GABAergic"
"SLIRP",-0.0093782974205272,7.7102362156466,-0.188351617937533,0.850623276194933,0.864055706920977,-6.31254322367058,"GABAergic"
"NLGN4X",0.00973048024380674,7.95945699086846,0.187971438595245,0.850921246449932,0.864315995376493,-6.14157062246997,"GABAergic"
"RFX3",-0.0102020197553561,7.89414901547205,-0.186576466170279,0.852014755518442,0.86538428044199,-6.18303394910293,"GABAergic"
"SLC19A2",-0.00721050252674438,7.49022400659127,-0.185965468995856,0.852493801716328,0.865828386532818,-6.50025070946408,"GABAergic"
"GNB2",0.00872154394983049,7.71165117110238,0.185304501358714,0.853012088077121,0.86631230107092,-6.31288174046258,"GABAergic"
"EBLN3P",-0.00862540836124559,7.68613467152071,-0.184476420115451,0.853661503300089,0.866929335058578,-6.32850055223686,"GABAergic"
"IPO9",-0.00873858709669495,7.81916444706149,-0.18431728535731,0.853786314679094,0.867013577288233,-6.26330973796026,"GABAergic"
"NACA",-0.0105157138430201,8.32415183393772,-0.184213109545123,0.853868023054193,0.867054042627782,-5.95662141092855,"GABAergic"
"DHRS7",0.00728927705790028,7.58882606509431,0.18355115000208,0.854387255424166,0.867538762762918,-6.39095069672272,"GABAergic"
"FOXRED2",-0.00633583792068393,7.34450533999483,-0.182231597518136,0.855422483185246,0.868547347755686,-6.65078789625032,"GABAergic"
"ARL2BP",0.00805302108437278,7.6452655208879,0.18178096567528,0.855776074277832,0.868863772683532,-6.36037386505391,"GABAergic"
"CCDC90B",-0.00772223424093177,7.56476432319748,-0.180696000785599,0.856627517519443,0.869685607802187,-6.42806573704125,"GABAergic"
"MRPL11",-0.00437645633048778,7.27267350437011,-0.178101626197753,0.858664169158007,0.871710578629113,-6.73495356530749,"GABAergic"
"POLR2F",0.00653871845991283,7.43529251620856,0.17738200489248,0.859229258045395,0.872241502739378,-6.53682073648678,"GABAergic"
"NAXE",-0.00585784515658627,7.44939850468634,-0.176731560128156,0.859740087563907,0.872717296432796,-6.53003721132262,"GABAergic"
"USP7",-0.00926148293242512,7.85765300778685,-0.176359517935241,0.860032298887119,0.872971136276041,-6.22847990427467,"GABAergic"
"LNX1",0.00716424736149612,7.5164378624182,0.176171542389407,0.860179946920207,0.873078220245909,-6.47194587683927,"GABAergic"
"CPSF7",0.00785238921073095,7.64445235200097,0.17585004882811,0.860432479890368,0.87329174617646,-6.40219871088266,"GABAergic"
"ZHX1",0.00853797790924382,7.82801336009342,0.175185816344267,0.860954279265996,0.873778528415727,-6.24334338632735,"GABAergic"
"MMP16",-0.00925308828525218,7.831769977859,-0.175061651727498,0.861051825686151,0.873834711682374,-6.22893002377201,"GABAergic"
"CNTN2",-0.00593889492070598,7.3986525513737,-0.174688370606919,0.861345096213697,0.874089509474024,-6.58514208160414,"GABAergic"
"PSMG1",-0.00575767791077908,7.39535481393895,-0.174608980849179,0.861407471716918,0.874109982445254,-6.58708569751028,"GABAergic"
"CAMK2B",0.00886815852289935,8.53975386592944,0.172782937788305,0.862842408102208,0.87552080408103,-5.89208957891624,"GABAergic"
"SF3B5",0.00518026782538339,7.32864559506389,0.172732143452326,0.862882329672676,0.87552080408103,-6.64617859956505,"GABAergic"
"IDS",0.00705031529100175,9.31994812208022,0.17266456993259,0.862935439307259,0.87553180281025,-5.69716196677909,"GABAergic"
"ATP2A2",0.00873534059825154,8.73697568640083,0.169861987170513,0.865138681947012,0.877724212341715,-5.83548470372209,"GABAergic"
"KIAA1324L",-0.00710240742858392,7.70699095546427,-0.168279862989394,0.866382929101336,0.878943508374197,-6.33932882749447,"GABAergic"
"RAB18",0.00818134568454099,7.9544968040806,0.168143179824981,0.866490437931106,0.879009523012391,-6.151878623497,"GABAergic"
"ATP2C1",-0.00885495661272984,8.13950402642189,-0.167669003808056,0.866863422612421,0.879344829451544,-6.05252182228394,"GABAergic"
"SEPHS2",0.00544721756893374,7.35505268319894,0.167366888728506,0.867101080429384,0.879542834423792,-6.63475992538566,"GABAergic"
"TRIM69",-0.00631152082202302,7.41200652882998,-0.167185574243173,0.867243716637784,0.879644439680643,-6.5949763356825,"GABAergic"
"AP3D1",0.00771994121045783,7.77190808697978,0.166614513952883,0.867692985742883,0.880057037199703,-6.31593478554281,"GABAergic"
"NIPAL3",-0.007071597188264,7.54707463459042,-0.166134764338514,0.868070451251546,0.880396771129279,-6.45211772698309,"GABAergic"
"COL11A1",-0.0062313730244421,7.3829649193344,-0.164999118174052,0.8689640939496,0.881259952897477,-6.61865206287237,"GABAergic"
"SART1",-0.00505133721135742,7.28858548675734,-0.16436789181732,0.869460880011481,0.881720597683124,-6.72349301076935,"GABAergic"
"TYW3",-0.00716523391955093,7.56464821123409,-0.16406695685952,0.869697739196063,0.881917618328016,-6.45001383308275,"GABAergic"
"LINC00665",0.00626366070351914,7.51182696163102,0.160480710313213,0.872521288527553,0.884737526277535,-6.46889997877541,"GABAergic"
"RLF",-0.00810965972473632,7.97301335725853,-0.160317739740287,0.872649638588489,0.884824356965115,-6.15569108570632,"GABAergic"
"STAU2",-0.00780452998720094,8.02235803808587,-0.159438919282369,0.873341825334915,0.885482854185818,-6.12219750192285,"GABAergic"
"LDOC1",-0.00634364671638288,7.5039902070368,-0.159191796066753,0.873536484888495,0.885636867914605,-6.47173148296949,"GABAergic"
"RRN3",-0.0066544369920436,7.64037032196888,-0.159055902169441,0.873643532105563,0.885702044956318,-6.39405169212496,"GABAergic"
"TECR",0.00795507492686109,7.84738644676369,0.158278694824031,0.874255803312873,0.886279387921864,-6.20259210926512,"GABAergic"
"SYTL5",-0.00764414098717303,7.6253763168031,-0.158059590688756,0.874428423593011,0.886410998770716,-6.37116466294865,"GABAergic"
"SLC9A7",0.00790221624272291,7.83016208494085,0.157938670163101,0.874523692887395,0.88646418962399,-6.22991186724607,"GABAergic"
"GDI2",0.00690641520773827,7.81054913844588,0.157880159062085,0.874569792507941,0.886467536687888,-6.24360115136092,"GABAergic"
"GLIPR1",-0.00739558325340717,7.62134170897833,-0.157757971414219,0.874666062864987,0.886521554701346,-6.37400019104017,"GABAergic"
"CEP170",0.00844465646933124,8.5031537007583,0.157703874284519,0.874708686015131,0.886521554701346,-5.90471909970161,"GABAergic"
"GBA2",0.0064421892356572,7.509359915204,0.157098987956884,0.875185300945463,0.88692766775641,-6.49876964983429,"GABAergic"
"GDAP1",0.00809623937081483,8.44323482582403,0.157086644498142,0.875195027339027,0.88692766775641,-5.92364089465454,"GABAergic"
"PTN",0.00526474997001625,7.37262232808907,0.153703742696574,0.877861391217015,0.889586252264091,-6.6084058057262,"GABAergic"
"MYCBP2",0.00656640843949319,9.19047138008579,0.153285510918925,0.878191133624885,0.889876862715731,-5.7296193699697,"GABAergic"
"SLC24A2",0.00959236350309389,8.36541710733298,0.152532401581271,0.878784953585859,0.890435023169157,-5.94589728441291,"GABAergic"
"LAMTOR4",0.00571356453207095,7.5613525531354,0.151074142018524,0.87993497192787,0.891556673362127,-6.41743101323465,"GABAergic"
"TMEM178A",-0.00722951306414288,7.76314852155046,-0.150240766601071,0.880592305696465,0.892179046560892,-6.27315424828043,"GABAergic"
"RPL36AL",-0.00746431210834775,7.75481029716269,-0.150047218914262,0.880744980303932,0.892290084472259,-6.28051418406925,"GABAergic"
"CCDC14",0.00831570076450383,8.05256815901379,0.14977165148761,0.880962361512181,0.892466663112677,-6.11903891346711,"GABAergic"
"CCDC144NL",-0.00331132477075879,7.20220198039676,-0.147626631015148,0.882654765350674,0.894137436039933,-6.80833138149661,"GABAergic"
"GTF2A2",0.00537276839130651,7.54533573036095,0.147052369466575,0.883107944402499,0.894543507541434,-6.43772694902097,"GABAergic"
"TCEA2",-0.00675689783384925,7.74704143701266,-0.147009220385832,0.883141997089499,0.894543507541434,-6.28170764632789,"GABAergic"
"EIF4E",-0.00725504633672358,8.04861266427862,-0.146120009079439,0.883843798987445,0.895210592099117,-6.1119245377592,"GABAergic"
"EMC6",0.00447589231565271,7.37608628906932,0.143920654021572,0.885580010660298,0.896925273131229,-6.59881425172904,"GABAergic"
"ANAPC13",-0.00505307899446805,7.425187192398,-0.143754466967802,0.885711224254076,0.897014306081296,-6.56250737764333,"GABAergic"
"FBXO3",0.00762250250152618,7.89652832691742,0.143685215304841,0.885765903082913,0.897025822644912,-6.19796652196023,"GABAergic"
"ME2",-0.00715651512443216,7.80390653635714,-0.143620767664538,0.885816789302977,0.897033497449524,-6.29381111091444,"GABAergic"
"USP1",-0.00559594500005822,7.51740143931729,-0.142916447167198,0.886372933554195,0.897552802381229,-6.48684703547171,"GABAergic"
"PITPNC1",0.00733525484065378,7.8634221366419,0.141677356579112,0.887351477769928,0.898499763348089,-6.18930641744558,"GABAergic"
"TMEM147",-0.00541782686332759,7.48197116821825,-0.140910680074176,0.887957029655695,0.899025976949009,-6.50883401826718,"GABAergic"
"TBC1D15",-0.00621374824042764,7.70300958420654,-0.140909489355546,0.887957970184079,0.899025976949009,-6.34374859710162,"GABAergic"
"ESD",-0.00549304870167422,7.58317171103751,-0.14050209462785,0.888279773606967,0.899307832773895,-6.40174317766022,"GABAergic"
"TM7SF2",-0.00544310149403948,7.53396254650654,-0.140357631107893,0.888393890596058,0.899379406447515,-6.46814010991142,"GABAergic"
"ILK",0.00561954828131128,7.54011110867135,0.140276582650609,0.888457914734481,0.899400263325121,-6.44348305788757,"GABAergic"
"CS",-0.00566123675017582,7.61258075556657,-0.139217061879339,0.889294948827091,0.900203610353609,-6.41338981765282,"GABAergic"
"ARIH1",0.00736334273175032,8.1466014312345,0.137553538745241,0.890609400927165,0.901490129570658,-6.03860772701198,"GABAergic"
"PGP",0.0066615633122904,7.80903395353953,0.137022729343204,0.891028889646444,0.901870670017924,-6.2634608495023,"GABAergic"
"PDHX",0.00633050882054942,7.79920621795659,0.13665150942282,0.89132227593808,0.902123542707327,-6.25679486039933,"GABAergic"
"STX1B",0.0068053593971058,8.03001405299549,0.135843578670427,0.89196085938379,0.902725753953701,-6.13078887070328,"GABAergic"
"PINK1",0.00526238248684319,7.66934594440917,0.134649197967495,0.892905018818374,0.90363715516612,-6.34075868188254,"GABAergic"
"NDUFAF4",0.00575721940443419,7.68615010101794,0.13457178783469,0.892966216882007,0.903654936988324,-6.35006037459828,"GABAergic"
"RGS2",-0.00547233965959304,7.45391769472671,-0.134308219044702,0.893174591020017,0.903786778737111,-6.51469615438612,"GABAergic"
"GNPDA2",-0.00629455737331419,7.72114746069084,-0.134264177995207,0.893209410034482,0.903786778737111,-6.32330661736881,"GABAergic"
"LSM4",-0.0049349206087097,7.54890293267337,-0.13424142268453,0.893227400546874,0.903786778737111,-6.4573655545527,"GABAergic"
"DDX3X",-0.00705152454313485,8.41008751785869,-0.133963533666659,0.893447106037617,0.903964923180791,-5.9435220070217,"GABAergic"
"TBC1D30",0.00564625676251485,7.60308936651238,0.133413348007819,0.893882119681728,0.904360882380092,-6.40794176764336,"GABAergic"
"SRGAP2",0.00644603685486267,7.85377032340562,0.132881427021987,0.894302722429955,0.904742223780974,-6.22597836266608,"GABAergic"
"CNOT8",-0.00467658839332774,7.39863427103759,-0.131750014986904,0.895197455987376,0.905603170005691,-6.60593897961196,"GABAergic"
"IRF2BPL",0.00509186526824301,7.45014048046918,0.131442136598816,0.895440952879234,0.905805257715744,-6.53343116513839,"GABAergic"
"RAB33B",0.00438233432268653,7.39470949746675,0.131286584932284,0.895563980358639,0.905885467850198,-6.5917479828307,"GABAergic"
"ARL5A",-0.00549702566940624,7.7096624461428,-0.130742913915401,0.895993995318803,0.906276180537082,-6.33856854918372,"GABAergic"
"INPP1",0.00669887755446652,7.84671809542334,0.13058152096356,0.896121654482884,0.906361044450606,-6.20774871472708,"GABAergic"
"RAB22A",0.00578883797552265,7.59481884680259,0.13012861433896,0.896479910522287,0.906679120441803,-6.4111156268109,"GABAergic"
"PPP2R2C",0.0068437240765693,7.7953561282077,0.129878669825642,0.89667762949129,0.906834809806801,-6.22688882001832,"GABAergic"
"ARL5B",-0.00508246208154617,7.58065874185381,-0.12917630108512,0.897233273641341,0.907352445900454,-6.42969425978917,"GABAergic"
"ANKRD30BL",0.00561037651429608,7.56261452891612,0.12910947955322,0.897286138810107,0.907361606853183,-6.4395431630444,"GABAergic"
"CKMT1B",-0.00627531433155681,7.67010750731473,-0.128432075950169,0.897822085436643,0.907859248957683,-6.38599440059861,"GABAergic"
"RAB26",0.00505085471018329,7.46351654103977,0.128030743623442,0.898139632649681,0.908136012256424,-6.5433797226254,"GABAergic"
"MAF",0.00755145981369587,8.45207450606296,0.126654623209998,0.899228587613838,0.909192704053765,-5.92631531221217,"GABAergic"
"NIPSNAP1",0.00499924190809686,7.54931158538317,0.125735210362876,0.899956245591145,0.909884010100522,-6.44173417357228,"GABAergic"
"CYFIP2",-0.00640175192247661,8.5616574640055,-0.125424307156691,0.900202325179882,0.910088381562422,-5.89268146829405,"GABAergic"
"ITGAV",-0.00518836643618759,7.539315721827,-0.124852420394086,0.900654998059636,0.910501584987518,-6.48164812431084,"GABAergic"
"DEGS1",-0.00454661040047366,7.5698064169678,-0.124506842728565,0.900928553276508,0.910733681015925,-6.41960488529225,"GABAergic"
"NPDC1",0.00635746169588103,8.31073894697083,0.124037233016654,0.901300309673047,0.911065019484546,-5.97215110985157,"GABAergic"
"APPBP2",-0.00604785850113032,8.01942590765762,-0.123520371559924,0.90170949693823,0.911434160164043,-6.12979745162925,"GABAergic"
"EIF3J",0.00598997040557858,7.73348526029768,0.12318971450189,0.901971284203174,0.911654282423284,-6.30024213455431,"GABAergic"
"EIF4E3",-0.00574184442447923,7.69526800703946,-0.122232751820246,0.90272898915636,0.912375600292558,-6.35254004737575,"GABAergic"
"TRIM28",0.00481278512510652,7.49771394604891,0.122027870288202,0.902891222028231,0.91249504180877,-6.48894221141165,"GABAergic"
"LZTS3",-0.00592785637931836,7.69291470302996,-0.121480310995807,0.903324819885943,0.912888709713971,-6.32751944455024,"GABAergic"
"RPS18",0.00642446570140187,8.22968305661614,0.120741313277429,0.903910058551914,0.91343557802536,-6.00371129290016,"GABAergic"
"SAR1B",-0.00560226722573276,7.90018356994307,-0.1204377896067,0.904150444934386,0.91363392359869,-6.18152834951296,"GABAergic"
"COPS8",0.00516378777429161,7.68012579445006,0.119662427730653,0.904764560258618,0.914209880317906,-6.35073891222904,"GABAergic"
"LRRC8A",0.00445341572619729,7.4054085047949,0.11920788428278,0.905124602037165,0.914529067414429,-6.61698753270645,"GABAergic"
"SAV1",-0.00416721594665415,7.35452482671494,-0.118827682630972,0.905425773016126,0.914788743792157,-6.66156826411612,"GABAergic"
"SLC25A32",-0.0049945426218958,7.62820830971556,-0.118658698180936,0.905559635861207,0.91484275184303,-6.39696225142559,"GABAergic"
"PCGF5",0.00638575898025806,8.24454369223511,0.118648690779241,0.905567563416098,0.91484275184303,-5.99482030181705,"GABAergic"
"MINDY3",-0.00456857765310659,7.5524825522615,-0.118476268508791,0.90570415249787,0.914936115425691,-6.45695661713308,"GABAergic"
"PPP1R12A",0.00591158775063505,7.92901587744417,0.117560979763419,0.906429270503163,0.915623968784785,-6.17569688608678,"GABAergic"
"FAM161A",0.00461573064498744,7.41212300606854,0.117305237150901,0.906631891119173,0.915783983261066,-6.55964284685919,"GABAergic"
"SREK1IP1",-0.00479290626959106,7.50086700051095,-0.116823266185835,0.907013765215962,0.916125036276307,-6.48174733760648,"GABAergic"
"UBFD1",0.00474916664276748,7.53464854207455,0.116725059551898,0.907091578705612,0.916158956003966,-6.4693065058536,"GABAergic"
"DIXDC1",-0.00624744766700402,7.84970303629768,-0.116438146820498,0.907318917550132,0.916343885085371,-6.20130297321585,"GABAergic"
"ZBTB4",-0.00526468136631664,7.71837352679989,-0.115249541381357,0.908260804488515,0.917243986897031,-6.33256984630876,"GABAergic"
"B4GALNT4",-0.00536121712455984,7.55173571897613,-0.115201695978582,0.908298721346257,0.917243986897031,-6.46278817391753,"GABAergic"
"CCNH",-0.00634057392040788,8.34504410801974,-0.11435510495868,0.908969668195719,0.917876791016865,-5.96634545404212,"GABAergic"
"CTSF",-0.00487852533580302,7.68226989374288,-0.114145615937137,0.909135704101951,0.917999699656984,-6.33465577870853,"GABAergic"
"MRPL42",0.00624539864724838,8.12718780304499,0.114022162416902,0.909233552222015,0.918053747059306,-6.04588433652385,"GABAergic"
"RPN2",-0.00380399002507037,7.42949439543644,-0.113869531004704,0.909354528374864,0.91813114044497,-6.57319783786574,"GABAergic"
"PHKB",0.00655690224325767,7.87496405560259,0.113523273551163,0.909628980952266,0.918358408950774,-6.20040180434513,"GABAergic"
"PKIG",-0.00410314019447711,7.42678012354675,-0.113473669905848,0.909668298964082,0.918358408950774,-6.54626932303628,"GABAergic"
"TRAK2",0.00524574858024973,7.85430305185174,0.112511596471468,0.910430923992157,0.919083523182062,-6.22165396365283,"GABAergic"
"GABRB3",-0.0063785047780538,8.23656943367466,-0.110230085352824,0.912239781693898,0.920864691175287,-5.99554402433651,"GABAergic"
"OCIAD2",-0.00440066877736101,7.4711976251046,-0.109582282135492,0.912753464958233,0.921338329419098,-6.52979436722106,"GABAergic"
"INPP4B",-0.00590701677011296,7.86988958409545,-0.108821600160946,0.91335670333782,0.921902314518604,-6.24396190799854,"GABAergic"
"MPPED1",0.00572414771049612,7.6638197840006,0.108720198960332,0.913437120614329,0.921938557610593,-6.37523198863268,"GABAergic"
"FIG4",0.00366020055758476,7.38379123632883,0.107623083805327,0.914307255744421,0.922771826157686,-6.626994750733,"GABAergic"
