"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"AC079193.21",-0.160075606162426,7.15917990594313,-10.0267023845629,4.93269317000291e-23,2.35362528519397e-22,41.4755545148367,"GABAergic","AC079193.21"
"DNALI11",-0.16007526829179,7.23211129476166,-6.81966222383972,1.25986384193463e-11,2.74228244619504e-11,15.8423871838412,"GABAergic","DNALI11"
"NAV31",-0.160067741138908,8.02343810462698,-3.29626584570694,0.000999770082524794,0.00141333863768332,-0.982969612285487,"GABAergic","NAV31"
"AC002550.21",-0.160063568842027,7.15167061640327,-10.6575604763275,1.00310933803573e-25,1.81684231867877e-24,47.5631560040625,"GABAergic","AC002550.21"
"AL109947.11",-0.160061835532233,7.15117858336416,-10.4445357439897,8.43608658797867e-25,6.89024690444804e-24,45.4706077879249,"GABAergic","AL109947.11"
"AC007349.41",-0.160061835532233,7.15117858336416,-10.4445357439897,8.43608658797867e-25,6.89024690444804e-24,45.4706077879249,"GABAergic","AC007349.41"
"PLEK1",-0.160060006389021,7.15170687321201,-10.6492767686012,1.09046060723439e-25,1.81684231867877e-24,47.4810939304778,"GABAergic","PLEK1"
"POLR3E1",-0.160058793919393,7.35161913697353,-5.00434672543163,6.17949399095687e-07,1.0844349659806e-06,5.53402880930612,"GABAergic","POLR3E1"
"AC104986.21",-0.160057467633816,7.35277220394799,-4.74673690805266,2.23867906490873e-06,3.8061035435816e-06,4.31792701200029,"GABAergic","AC104986.21"
"AC087672.21",-0.160056294724374,7.15117675863669,-10.4615954766883,7.12317074357604e-25,6.00986703102609e-24,45.6368192581417,"GABAergic","AC087672.21"
"BUB1B-PAK61",-0.160055792336784,7.15117659318797,-10.4200228067593,1.0752877498338e-24,8.30131761547058e-24,45.2321980437694,"GABAergic","BUB1B-PAK61"
"TRPM11",-0.160053784982009,7.15117593211545,-10.455327323806,7.58017363753539e-25,6.321997502893e-24,45.575721447151,"GABAergic","TRPM11"
"SP61",-0.160053341683774,7.15261500418141,-10.7290022738497,4.87090040299846e-26,1.81684231867877e-24,48.2732074629557,"GABAergic","SP61"
"AC000099.11",-0.160053283691155,7.15117576702756,-10.4600922931258,7.23021089073182e-25,6.08615105599669e-24,45.6221642669327,"GABAergic","AC000099.11"
"AC009630.3",-0.160053283691155,7.15117576702756,-10.4600922931258,7.23021089073182e-25,6.08615105599669e-24,45.6221642669327,"GABAergic","AC009630.3"
