"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Directory","DEG_test"
"Ferroptosis","3/40",0.00372232141260183,0.026521540064788,0,0,10.4965553789083,58.7115144112696,"FTL1;FTH1;ACSL3","L6","WTvsHET_in_Vehicle"
"Vasopressin-regulated water reabsorption","3/43",0.00457100095940819,0.0303044444650309,0,0,9.7078431372549,52.3060827809692,"GNAS;DYNLL1;VAMP2","L6","WTvsHET_in_Vehicle"
"Insulin secretion","4/86",0.00460769331047254,0.0303044444650309,0,0,6.34210526315789,34.1207033473531,"GNAS;ATP1A1;ATP1B1;VAMP2","L6","WTvsHET_in_Vehicle"
"Antigen processing and presentation","4/90",0.00541316130203058,0.0330589493802582,0,0,6.04589963280294,31.553078679625,"PDIA3;HSPA8;HSP90AA1;HSP90AB1","L6","WTvsHET_in_Vehicle"
"GnRH signaling pathway","4/90",0.00541316130203058,0.0330589493802582,0,0,6.04589963280294,31.553078679625,"CDC42;GNAS;CALM1;CALM2","L6","WTvsHET_in_Vehicle"
"Rap1 signaling pathway","6/209",0.00602565556540937,0.0349204007016698,0,0,3.87014778325123,19.7831466501431,"CDC42;GNAS;CALM1;CALM2;ACTB;ACTG1","L6","WTvsHET_in_Vehicle"
"Adrenergic signaling in cardiomyocytes","5/148",0.00612638608801225,0.0349204007016698,0,0,4.5618950585838,23.2435407394113,"GNAS;ATP1A1;ATP1B1;CALM1;CALM2","L6","WTvsHET_in_Vehicle"
"Oxytocin signaling pathway","5/154",0.00722098297382483,0.0398318738233563,0,0,4.37686119383084,21.5812704364513,"GNAS;CALM1;CALM2;ACTB;ACTG1","L6","WTvsHET_in_Vehicle"
"Circadian entrainment","4/99",0.00755747281319786,0.0403852453455261,0,0,5.47063711911357,26.7252572707207,"GNG3;GNAS;CALM1;CALM2","L6","WTvsHET_in_Vehicle"
"Hippo signaling pathway","5/159",0.00823199097958425,0.0426566805305729,0,0,4.23368022705771,20.3205108879935,"YWHAQ;YWHAZ;ACTB;ACTG1;YWHAH","L6","WTvsHET_in_Vehicle"
"Endocrine and other factor-regulated calcium reabsorption","3/55",0.00907906084848867,0.0456623354438695,0,0,7.4630467571644,35.0896377335403,"GNAS;ATP1A1;ATP1B1","L6","WTvsHET_in_Vehicle"
"Pathways in cancer","10/535",0.00935880593011919,0.0457244518300109,0,0,2.52041748206132,11.7739729132469,"CDC42;HSP90AA1;GNG3;HSP90AB1;GNAS;ELOB;CALM1;SKP1A;CALM2;HSP90B1","L6","WTvsHET_in_Vehicle"
"Influenza A","5/168",0.0102922016114239,0.0488879576542635,0,0,3.99809044001138,18.2967363317147,"HSPA8;VDAC1;ACTB;ACTG1;KPNA1","L6","WTvsHET_in_Vehicle"
"Ribosome","27/170",5.52771336076875e-27,8.89961851083768e-25,0,0,26.5549450549451,1605.51259616711,"RPL3;RPLP1;RPL11;RPL6;RPS16;RPS15A;RPS19;RPL35;RPL13;RPL38;RPL37;RPL15;RPS10;RPL19;RPL41;RPS7;RPS8;RPL23;RPS5;RPS3A1;RPL37A;RPL24;RPL26;FAU;RPL29;UBA52;RPS24","Lamp5","WTvsHET_in_Vehicle"
"Alzheimer disease","17/175",1.11763641744453e-13,8.99697316042844e-12,0,0,14.1128691983122,420.879490593069,"COX8A;RTN3;GSK3B;NDUFA13;NDUFB8;COX4I1;ATP2A2;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;COX6B1;UQCRQ;CALM1;CALM2;GAPDH","Lamp5","WTvsHET_in_Vehicle"
"Oxidative phosphorylation","14/134",6.6349495184426e-12,3.5607562415642e-10,0,0,15.0316993464052,386.895949866333,"COX8A;NDUFA13;ATP6V0B;NDUFB8;COX4I1;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;COX6B1;UQCRQ;ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Parkinson disease","14/144",1.77900848276589e-11,7.1605091431327e-10,0,0,13.8683760683761,343.275312291406,"COX8A;NDUFA13;NDUFB8;COX4I1;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;COX6B1;UBB;UQCRQ;VDAC1;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Cardiac muscle contraction","10/78",9.69906013388731e-10,3.12309736311171e-08,0,0,18.5134881978269,384.225637593002,"COX8A;UQCRQ;COX4I1;CACNA2D1;ATP2A2;ATP1B1;COX5B;COX6C;COX7C;COX6B1","Lamp5","WTvsHET_in_Vehicle"
"Huntington disease","13/192",8.41630863695018e-09,2.25837615091497e-07,0,0,9.26873684974244,172.334500226146,"COX8A;NDUFA13;NDUFB8;COX4I1;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;COX6B1;UQCRQ;VDAC1;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Non-alcoholic fatty liver disease (NAFLD)","11/151",5.79220346581506e-08,1.33220679713746e-06,0,0,9.91863553113553,165.285808432003,"COX8A;CDC42;GSK3B;NDUFA13;NDUFB8;UQCRQ;COX4I1;COX5B;COX6C;COX7C;COX6B1","Lamp5","WTvsHET_in_Vehicle"
"Thermogenesis","12/231",5.74716259226294e-07,1.15661647169292e-05,0,0,6.93380468404772,99.6345393910365,"COX8A;NDUFA13;NDUFB8;UQCRQ;COX4I1;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;ACTG1;COX6B1","Lamp5","WTvsHET_in_Vehicle"
"Synaptic vesicle cycle","6/77",4.49917143463842e-05,0.000804851778863095,0,0,10.3728457702738,103.822147432156,"SNAP25;ATP6V0B;SYT1;SLC6A1;ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Protein processing in endoplasmic reticulum","6/163",0.00250201824564547,0.040282493754892,0,0,4.67049096016141,27.9793120473104,"HSPA8;HSP90AB1;CANX;SEC62;SKP1A;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"cGMP-PKG signaling pathway","6/172",0.00326532777849368,0.0477925247579529,0,0,4.41525106637731,25.2746417008491,"ATP2A2;VDAC1;ATP1B1;CALM1;CALM2;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Taurine and hypotaurine metabolism","2/11",0.00362776993978776,0.0486725800254857,0,0,26.6989898989899,150.025286306497,"GAD1;GAD2","Lamp5","WTvsHET_in_Vehicle"
"Ribosome","47/170",4.64762101607188e-49,8.17981298828651e-47,0,0,34.3762213768927,3825.74047383111,"RPL30;RPL34;RPLP1;RPL11;RPL8;RPL6;RPS4X;RPS14;RPS16;RPS19;RPL18A;RPL36;RPL14;RPS3;RPL35;RPLP2;RPL13;RPL38;RPL37;RPL15;RPS11;RPS27A;RPL39;RPS10;RPS13;RPS12;RPL19;RPL21;RPS7;RPS8;RPL23;RPS5;RPSA;RPS26;RPS28;RPS29;RPS3A1;RPL37A;RPL24;RPL22L1;RPL26;FAU;RPL28;UBA52;RPS21;RPS24;RPS23","Non-neuronal","WTvsHET_in_Vehicle"
"Oxidative phosphorylation","33/134",1.0677695497394e-32,9.39637203770672e-31,0,0,27.6511608057357,2035.59968135525,"NDUFA13;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;COX4I1;NDUFB4;NDUFB2;ATP5J;UQCR11;ATP5H;ATP5G3;UQCR10;COX6A1;COX5B;COX7C;COX5A;ATP5E;ATP6V1E1;ATP6V1F;ATP6V0A1;ATP6V0B;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFC2;ATP5F1;COX6C;ATP5J2;NDUFS5;ATP6V0C","Non-neuronal","WTvsHET_in_Vehicle"
"Parkinson disease","31/144",8.39683040694814e-29,4.92614050540957e-27,0,0,23.0043869601392,1487.16721238749,"NDUFA13;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;COX4I1;NDUFB4;NDUFB2;ATP5J;UQCR11;ATP5H;ATP5G3;UQCR10;COX6A1;COX5B;COX7C;COX5A;UCHL1;UBB;ATP5E;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFC2;ATP5F1;COX6C;NDUFS5;VDAC1;SLC25A4","Non-neuronal","WTvsHET_in_Vehicle"
"Alzheimer disease","32/175",2.57011027189586e-27,1.13084851963418e-25,0,0,18.8164110567544,1152.05073654134,"APP;RTN3;NDUFA13;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;COX4I1;NDUFB4;NDUFB2;ATP5J;UQCR11;ATP5H;ATP5G3;UQCR10;COX6A1;COX5B;COX7C;COX5A;ATP5E;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFC2;ATP5F1;COX6C;NDUFS5;CALM1;CALM2;GAPDH","Non-neuronal","WTvsHET_in_Vehicle"
"Huntington disease","30/192",1.45552251554099e-23,5.1234392547043e-22,0,0,15.4239558707644,811.054717373303,"NDUFA13;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;COX4I1;NDUFB4;CLTC;NDUFB2;ATP5J;UQCR11;ATP5H;ATP5G3;UQCR10;COX6A1;COX5B;COX7C;COX5A;ATP5E;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFC2;ATP5F1;COX6C;NDUFS5;VDAC1;SLC25A4","Non-neuronal","WTvsHET_in_Vehicle"
"Thermogenesis","32/231",2.10945893195976e-23,6.18774620041529e-22,0,0,13.4826924321177,703.972165851373,"COX7B;NDUFA13;NDUFB8;NDUFA11;NDUFB10;UQCRB;COX4I1;NDUFB4;NDUFB2;ATP5J;UQCR11;ATP5H;UQCR10;ATP5G3;COX5B;COX6A1;COX7C;COX5A;ACTB;ACTG1;ATP5E;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFC2;ACSL3;COX6C;ATP5F1;ATP5J2;NDUFS5;GNAS","Non-neuronal","WTvsHET_in_Vehicle"
"Non-alcoholic fatty liver disease (NAFLD)","23/151",4.74480876854336e-18,1.19298049037662e-16,0,0,14.5584000516529,580.727015616834,"NDUFA13;COX7B;NDUFB8;NDUFA6;NDUFA11;NDUFB10;UQCRB;NDUFA5;NDUFA4;COX4I1;NDUFB4;NDUFA2;NDUFB2;NDUFC2;UQCR11;UQCR10;COX6A1;COX5B;COX6C;COX7C;COX5A;CDC42;NDUFS5","Non-neuronal","WTvsHET_in_Vehicle"
"Cardiac muscle contraction","13/78",2.96220279809443e-11,6.51684615580774e-10,0,0,15.6111111111111,378.452405490754,"COX7B;UQCRB;COX4I1;UQCR11;UQCR10;COX6A1;ATP1B1;COX5B;COX6C;COX7C;COX5A;MYL4;CACNB4","Non-neuronal","WTvsHET_in_Vehicle"
"Synaptic vesicle cycle","11/77",5.54148907724694e-09,1.08366897510607e-07,0,0,12.9061679790026,245.359192821552,"SNAP25;ATP6V0B;RAB3A;SYT1;CLTC;SLC1A2;ATP6V1E1;ATP6V0C;VAMP2;ATP6V1F;ATP6V0A1","Non-neuronal","WTvsHET_in_Vehicle"
"Retrograde endocannabinoid signaling","13/150",1.0550701124116e-07,1.85692339784442e-06,0,0,7.37961997451049,118.549819690766,"NDUFA13;NDUFB8;NDUFA6;NDUFA11;NDUFB10;NDUFA5;NDUFA4;NDUFB4;NDUFA2;NDUFB2;NDUFC2;GNG3;NDUFS5","Non-neuronal","WTvsHET_in_Vehicle"
"Antigen processing and presentation","7/90",0.000194006562069873,0.00310410499311797,0,0,6.42402166806762,54.9100869321337,"PDIA3;HSPA8;HSP90AA1;HSP90AB1;CANX;CALR;CTSB","Non-neuronal","WTvsHET_in_Vehicle"
"Protein processing in endoplasmic reticulum","9/163",0.000333532200703037,0.00489180561031122,0,0,4.47009435876623,35.7865524258531,"PDIA3;HSPA8;HSP90AA1;HSP90AB1;CANX;CALR;SEC62;SKP1A;HSP90B1","Non-neuronal","WTvsHET_in_Vehicle"
"Collecting duct acid secretion","4/27",0.000415909849638313,0.00531832023829286,0,0,13.1347659503582,102.254704961828,"ATP6V1E1;ATP6V0C;ATP6V1F;ATP6V0A1","Non-neuronal","WTvsHET_in_Vehicle"
"Estrogen signaling pathway","8/134",0.000423048200773296,0.00531832023829286,0,0,4.84441973936137,37.6315709116191,"HSPA8;HSP90AA1;GABBR1;HSP90AB1;GNAS;CALM1;CALM2;HSP90B1","Non-neuronal","WTvsHET_in_Vehicle"
"Salivary secretion","6/78",0.000591472354982904,0.00693994229846608,0,0,6.32657657657658,47.0247832799274,"GNAS;ATP2B1;ATP1B1;CALM1;CALM2;VAMP2","Non-neuronal","WTvsHET_in_Vehicle"
"Fluid shear stress and atherosclerosis","8/143",0.00065156202285671,0.00709663948038108,0,0,4.519383196426,33.1548186494962,"HSP90AA1;BMPR2;HSP90AB1;CALM1;CALM2;ACTB;ACTG1;HSP90B1","Non-neuronal","WTvsHET_in_Vehicle"
"Phagosome","9/180",0.000685470858900445,0.00709663948038108,0,0,4.02220394736842,29.3033830219908,"ATP6V0B;CANX;CALR;ATP6V1E1;ATP6V0C;ACTB;ACTG1;ATP6V1F;ATP6V0A1","Non-neuronal","WTvsHET_in_Vehicle"
"Lysosome","7/124",0.00133673859554995,0.0130703329342662,0,0,4.54932750281588,30.1052771809383,"LAPTM4A;ATP6V0B;PSAP;CLTC;ATP6V0C;ATP6V0A1;CTSB","Non-neuronal","WTvsHET_in_Vehicle"
"Ferroptosis","4/40",0.00189267309673357,0.0175321297381636,0,0,8.38612175393785,52.5790135998942,"FTL1;GPX4;FTH1;ACSL3","Non-neuronal","WTvsHET_in_Vehicle"
"Mineral absorption","4/44",0.00269757278528676,0.0237386405105235,0,0,7.54597701149425,44.6374941363865,"FTL1;FTH1;ATP2B1;ATP1B1","Non-neuronal","WTvsHET_in_Vehicle"
"Gastric acid secretion","5/74",0.00301015712087309,0.0252279834892221,0,0,5.48104793756968,31.8216653279007,"GNAS;ATP1B1;CALM1;CALM2;ACTB","Non-neuronal","WTvsHET_in_Vehicle"
"Adrenergic signaling in cardiomyocytes","7/148",0.00363421253650927,0.0290737002920742,0,0,3.77035570949475,21.1794560001558,"MYL4;CACNB4;GNAS;ATP2B1;ATP1B1;CALM1;CALM2","Non-neuronal","WTvsHET_in_Vehicle"
"Oocyte meiosis","6/116",0.00450781538344659,0.033776119025765,0,0,4.13302913302913,22.3263862925923,"YWHAB;CALM1;SKP1A;CALM2;YWHAZ;YWHAH","Non-neuronal","WTvsHET_in_Vehicle"
"Human immunodeficiency virus 1 infection","9/238",0.00460583441260432,0.033776119025765,0,0,2.99457560043668,16.1121086759023,"PDIA3;PAK1;GNG3;CFL1;ELOB;CALR;CALM1;SKP1A;CALM2","Non-neuronal","WTvsHET_in_Vehicle"
"Rheumatoid arthritis","5/84",0.00518585919067259,0.0363396916330344,0,0,4.78481012658228,25.1768083955912,"ATP6V0B;ATP6V1E1;ATP6V0C;ATP6V1F;ATP6V0A1","Non-neuronal","WTvsHET_in_Vehicle"
"Hippo signaling pathway","7/159",0.00536836353669827,0.0363396916330344,0,0,3.49553753569971,18.2719862184615,"PAK1;BMPR2;YWHAB;YWHAZ;ACTB;ACTG1;YWHAH","Non-neuronal","WTvsHET_in_Vehicle"
"Insulin secretion","5/86",0.00572700691752694,0.037331600647583,0,0,4.6661918328585,24.0895057501396,"SNAP25;RAB3A;GNAS;ATP1B1;VAMP2","Non-neuronal","WTvsHET_in_Vehicle"
"Endocrine and other factor-regulated calcium reabsorption","4/55",0.00605157158174499,0.0380384499423971,0,0,5.91510780557434,30.2110420923954,"CLTC;GNAS;ATP2B1;ATP1B1","Non-neuronal","WTvsHET_in_Vehicle"
"Ribosome","3/170",0.000942872966483704,0.0226289511956089,0,0,17.7934131736527,123.959218491823,"RPSA;RPL37;RPS23","Oligo","WTvsHET_in_Vehicle"
"Oxidative phosphorylation","45/134",5.57901879539551e-50,5.95531561794741e-48,0,0,41.6986120290813,4729.04967010242,"NDUFA13;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFA12;NDUFB5;COX4I1;NDUFB4;ATP5K;ATP5C1;ATP5J;COX7A2;UQCR11;ATP5H;ATP5G3;COX6A1;COX5B;COX6A2;COX7C;ATP5G1;COX5A;UQCRH;ATP5B;ATP5E;ATP5D;ATP6V1E1;NDUFV2;ATP6V0A1;COX8A;ATP6V0B;ATP6V1G2;NDUFA6;NDUFA4;NDUFA3;NDUFA1;NDUFC2;NDUFC1;ATP5F1;COX6C;ATP5J2;COX6B1;NDUFS5;ATP6V0C","Pvalb","WTvsHET_in_Vehicle"
"Alzheimer disease","49/175",5.61822228108247e-50,5.95531561794741e-48,0,0,32.5586419753086,3692.25546902991,"NDUFA13;COX7B;NDUFA11;NDUFA12;COX4I1;ATP5C1;ATP2A2;ATP5G3;COX6A1;COX6A2;COX7C;ATP5G1;PPP3CA;COX8A;NDUFC2;NDUFC1;ATP5F1;COX6B1;NDUFS5;GAPDH;RTN3;NDUFB8;NDUFB10;UQCRB;NDUFB5;NDUFB4;ATP5J;COX7A2;UQCR11;ATP5H;COX5B;COX5A;UQCRH;RTN4;ATP5B;ATP5E;ATP5D;MAPK1;NDUFV2;NDUFA6;NDUFA4;NDUFA3;NDUFA1;COX6C;GRIN2B;GRIN1;CYCS;CALM1;CALM2","Pvalb","WTvsHET_in_Vehicle"
"Parkinson disease","42/144",1.10755195311958e-43,7.82670046871169e-42,0,0,33.5135464974371,3314.79160064051,"NDUFA13;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFA12;NDUFB5;COX4I1;NDUFB4;ATP5C1;ATP5J;COX7A2;UQCR11;ATP5H;ATP5G3;COX6A1;COX5B;COX6A2;COX7C;ATP5G1;COX5A;UQCRH;ATP5B;UBB;ATP5E;ATP5D;NDUFV2;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA1;NDUFC2;NDUFC1;ATP5F1;COX6C;COX6B1;NDUFS5;CYCS;VDAC1;SLC25A4","Pvalb","WTvsHET_in_Vehicle"
"Huntington disease","45/192",4.80034052432062e-42,2.54418047788993e-40,0,0,25.1714971702967,2394.81339760568,"NDUFA13;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFA12;NDUFB5;COX4I1;NDUFB4;CLTC;ATP5C1;ATP5J;COX7A2;UQCR11;ATP5H;ATP5G3;COX6A1;COX5B;COX6A2;COX7C;ATP5G1;COX5A;UQCRH;ATP5B;GRM5;ATP5E;ATP5D;NDUFV2;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA1;NDUFC2;NDUFC1;ATP5F1;COX6C;GRIN2B;COX6B1;GRIN1;NDUFS5;CYCS;VDAC1;SLC25A4","Pvalb","WTvsHET_in_Vehicle"
"Ribosome","41/170",6.99595541845803e-39,2.9662850974262e-37,0,0,25.7257992183996,2260.15260444339,"RPL30;RPL3;RPL34;RPLP1;RPL11;RPL8;RPL6;RPS4X;RPS16;RPL18A;RPL14;RPS3;RPL35;RPLP2;RPL13;RPL38;RPL37;RPL15;RPS2;RPS11;RPS27A;RPS10;RPL19;RPL21;RPS7;RPS8;RPL23;RPL35A;RPSA;RPS3A1;RPL24;RPL27;RPS20;RPL22L1;RPL26;FAU;RPL29;UBA52;RPS21;RPS24;RPS23","Pvalb","WTvsHET_in_Vehicle"
"Thermogenesis","44/231",6.7881610049292e-37,2.39848355507498e-35,0,0,19.2271720403643,1601.24789304125,"COX7B;NDUFA13;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFA12;NDUFB5;COX4I1;NDUFB4;ATP5K;ATP5C1;ATP5J;UQCR11;COX7A2;ATP5H;ATP5G3;COX5B;COX6A1;COX7C;COX5A;COX6A2;ATP5G1;ACTB;UQCRH;ACTG1;ATP5B;ATP5E;ATP5D;NDUFV2;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA1;NDUFC2;NDUFC1;ACSL3;COX6C;ATP5F1;COX6B1;ATP5J2;NDUFS5;GNAS","Pvalb","WTvsHET_in_Vehicle"
"Non-alcoholic fatty liver disease (NAFLD)","30/151",6.22007933719855e-26,1.8837954564087e-24,0,0,19.2036063110443,1114.56635955171,"NDUFA13;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFA12;NDUFB5;COX4I1;NDUFB4;COX7A2;UQCR11;COX6A1;COX5B;COX6A2;COX7C;COX5A;UQCRH;NDUFV2;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA1;NDUFC2;NDUFC1;COX6C;COX6B1;NDUFS5;CYCS","Pvalb","WTvsHET_in_Vehicle"
"Retrograde endocannabinoid signaling","23/150",1.76072603646066e-17,4.66592399662076e-16,0,0,13.645366444579,526.413953267102,"GRIA1;GABRB3;GABRA1;NDUFA13;NDUFB8;NDUFA6;NDUFA11;NDUFB10;NDUFA12;NDUFB5;NDUFA4;NDUFB4;GABRA4;NDUFA3;NDUFA1;CACNA1A;NDUFC2;NDUFC1;GRM5;GNG3;NDUFS5;MAPK1;NDUFV2","Pvalb","WTvsHET_in_Vehicle"
"Cardiac muscle contraction","16/78",1.3231937178967e-14,3.11685631326779e-13,0,0,18.9972212154162,607.077917844168,"COX8A;COX7B;UQCRB;COX4I1;ATP2A2;UQCR11;COX7A2;COX6A1;ATP1B1;COX5B;COX6C;COX7C;COX6A2;COX5A;UQCRH;COX6B1","Pvalb","WTvsHET_in_Vehicle"
"Synaptic vesicle cycle","11/77",1.09551613655609e-08,2.32249420949892e-07,0,0,12.0410539215686,220.705957623303,"SNAP25;ATP6V0B;RAB3A;ATP6V1G2;SYT1;CLTC;CACNA1A;ATP6V1E1;ATP6V0C;CPLX1;ATP6V0A1","Pvalb","WTvsHET_in_Vehicle"
"Nicotine addiction","7/40",1.31833875201258e-06,2.54079832206061e-05,0,0,15.1282389108476,204.823316355842,"GABRB3;GRIA1;GABRA1;GABRA4;CACNA1A;GRIN2B;GRIN1","Pvalb","WTvsHET_in_Vehicle"
"Long-term potentiation","8/67",4.60805356747095e-06,8.14089463586534e-05,0,0,9.69269645608629,119.100994801467,"GRIA1;PPP3CA;GRM5;MAPK1;CALM1;GRIN2B;CALM2;GRIN1","Pvalb","WTvsHET_in_Vehicle"
"Glutamatergic synapse","9/114",3.54906910173943e-05,0.000578771268899045,0,0,6.13514077163712,62.8621255206869,"GRIA1;PPP3CA;GRM5;GNG3;GNAS;CACNA1A;MAPK1;GRIN2B;GRIN1","Pvalb","WTvsHET_in_Vehicle"
"Oocyte meiosis","9/116",4.07295301760307e-05,0.000584692102834663,0,0,6.01985128589945,60.8520108871681,"YWHAE;PPP3CA;YWHAB;MAPK1;CALM1;SKP1A;CALM2;YWHAZ;YWHAH","Pvalb","WTvsHET_in_Vehicle"
"GABAergic synapse","8/90",4.13697242571695e-05,0.000584692102834663,0,0,6.96585365853659,70.3060909986119,"GABRB3;GABARAPL2;GABRA1;GNG3;GABRA4;GAD1;CACNA1A;GAD2","Pvalb","WTvsHET_in_Vehicle"
"Amphetamine addiction","7/68",4.89066496346355e-05,0.000648013107658921,0,0,8.17248752672844,81.1168192010223,"GRIA1;PPP3CA;GNAS;CALM1;GRIN2B;CALM2;GRIN1","Pvalb","WTvsHET_in_Vehicle"
"Circadian entrainment","8/99",8.18912314850682e-05,0.000978283780475196,0,0,6.27404595404595,59.0395167584965,"GRIA1;GNG3;GNAS;MAPK1;CALM1;GRIN2B;CALM2;GRIN1","Pvalb","WTvsHET_in_Vehicle"
"Calcium signaling pathway","11/189",8.30618304177053e-05,0.000978283780475196,0,0,4.43921430931923,41.7105259642992,"PPP3CA;GRM5;GNAS;CACNA1A;ATP2A2;VDAC1;ATP2B2;CALM1;CALM2;SLC25A4;GRIN1","Pvalb","WTvsHET_in_Vehicle"
"Dopaminergic synapse","9/135",0.000132255640187055,0.00147569451156083,0,0,5.10714285714286,45.6107378268277,"GRIA1;PPP3CA;GNG3;CALY;GNAS;CACNA1A;CALM1;GRIN2B;CALM2","Pvalb","WTvsHET_in_Vehicle"
"cAMP signaling pathway","11/211",0.000219041556334435,0.00232184049714501,0,0,3.94645220588235,33.2537893132694,"GRIA1;PDE10A;GNAS;ATP2A2;MAPK1;ATP2B2;CALM1;ATP1B1;GRIN2B;CALM2;GRIN1","Pvalb","WTvsHET_in_Vehicle"
"Morphine addiction","7/92",0.000331326497527799,0.00334481987980445,0,0,5.85780051150895,46.9350775549803,"GABRB3;GABRA1;GNG3;PDE10A;GABRA4;GNAS;CACNA1A","Pvalb","WTvsHET_in_Vehicle"
"Collecting duct acid secretion","4/27",0.000532835655075785,0.00495001655267417,0,0,12.2761414991429,92.5289308863554,"ATP6V1G2;ATP6V1E1;ATP6V0C;ATP6V0A1","Pvalb","WTvsHET_in_Vehicle"
"Protein processing in endoplasmic reticulum","9/163",0.000537030097695783,0.00495001655267417,0,0,4.17259929851171,31.4174045644806,"PDIA3;DNAJA1;HSPA8;HSP90AA1;HSP90AB1;CANX;SEC62;SKP1A;HSP90B1","Pvalb","WTvsHET_in_Vehicle"
"Estrogen signaling pathway","8/134",0.000651929462713843,0.00575871025397228,0,0,4.5231746031746,33.1800828664661,"HSPA8;HSP90AA1;HSP90AB1;GNAS;MAPK1;CALM1;CALM2;HSP90B1","Pvalb","WTvsHET_in_Vehicle"
"cGMP-PKG signaling pathway","9/172",0.000789858831208315,0.00654256912578789,0,0,3.94039675787023,28.1488402150558,"PPP3CA;ATP2A2;MAPK1;VDAC1;ATP2B2;ATP1B1;CALM1;CALM2;SLC25A4","Pvalb","WTvsHET_in_Vehicle"
"Amyotrophic lateral sclerosis (ALS)","5/52",0.00082634621070908,0.00654256912578789,0,0,7.52716975355886,53.43158988905,"GRIA1;PPP3CA;CYCS;GRIN2B;GRIN1","Pvalb","WTvsHET_in_Vehicle"
"Salivary secretion","6/78",0.000833251728284306,0.00654256912578789,0,0,5.91004813477738,41.9032741547672,"CST3;GNAS;ATP2B2;ATP1B1;CALM1;CALM2","Pvalb","WTvsHET_in_Vehicle"
"Antigen processing and presentation","6/90",0.00175461430534692,0.013284936883341,0,0,5.06266116554925,32.1251478916984,"PDIA3;HSPA8;HSP90AA1;HSP90AB1;HSPA4;CANX","Pvalb","WTvsHET_in_Vehicle"
"Human immunodeficiency virus 1 infection","10/238",0.00216390727124575,0.0158189083277275,0,0,3.13106484159116,19.2117121760492,"PDIA3;PPP3CA;GNG3;CFL1;CYCS;MAPK1;ELOB;CALM1;SKP1A;CALM2","Pvalb","WTvsHET_in_Vehicle"
"Ferroptosis","4/40",0.00240253563676246,0.0169779184997881,0,0,7.8379131819992,47.272261698246,"MAP1LC3A;GPX4;FTH1;ACSL3","Pvalb","WTvsHET_in_Vehicle"
"Tuberculosis","8/178",0.00392323988156974,0.0263823169978316,0,0,3.34494117647059,18.5337753926317,"PPP3CA;ATP6V0B;CYCS;MAPK1;CALM1;CALM2;ATP6V0C;ATP6V0A1","Pvalb","WTvsHET_in_Vehicle"
"Gastric acid secretion","5/74",0.00398223652797458,0.0263823169978316,0,0,5.12146804295694,28.3007800558827,"GNAS;ATP1B1;CALM1;CALM2;ACTB","Pvalb","WTvsHET_in_Vehicle"
"Phagosome","8/180",0.00419586653348128,0.0268437103177099,0,0,3.30570824524313,18.094307777449,"ATP6V0B;ATP6V1G2;CANX;ATP6V1E1;ATP6V0C;ACTB;ACTG1;ATP6V0A1","Pvalb","WTvsHET_in_Vehicle"
"Fluid shear stress and atherosclerosis","7/143",0.00430512335284027,0.0268437103177099,0,0,3.65161445012788,19.8938110743996,"HSP90AA1;HSP90AB1;CALM1;CALM2;ACTB;ACTG1;HSP90B1","Pvalb","WTvsHET_in_Vehicle"
"Adrenergic signaling in cardiomyocytes","7/148",0.00518765906353848,0.0314223920420045,0,0,3.52122520300134,18.5268303854586,"GNAS;ATP2A2;MAPK1;ATP2B2;ATP1B1;CALM1;CALM2","Pvalb","WTvsHET_in_Vehicle"
