"SYMBOL","FC","logFC","P.Value","adj.P.Val","AveExpr","t","B","Directory","DEG_test"
"Cry2",-1.13795161494663,-0.186439216378623,0.294423694323833,0.999170828525545,9.27399119978154,-1.04865185109782,-4.60045371126038,"Astro","VehicleVsPCB_in_HETs"
"Nrgn",1.14055136766439,0.189731423595101,0.294842030530664,0.999170828525545,9.31851748992018,1.0477435249821,-4.59992063588774,"Astro","VehicleVsPCB_in_HETs"
"Herc1",1.12759310558249,0.173246562009654,0.299896242310441,0.999170828525545,9.21644135304655,1.03683695897373,-4.60640848447274,"Astro","VehicleVsPCB_in_HETs"
"Gm3764",1.1889818335974,0.249726672376116,0.302230339090951,0.999170828525545,10.6930996510264,1.03184158117451,-4.59626268444319,"Astro","VehicleVsPCB_in_HETs"
"Mbnl1",1.16007131421675,0.214213496304927,0.303411946861605,0.999170828525545,9.54329445513757,1.02932252313454,-4.5995768199305,"Astro","VehicleVsPCB_in_HETs"
"Rnf13",-1.15280165222318,-0.205144308332173,0.304195378653969,0.999170828525545,9.44115712858924,-1.02765592726145,-4.60111842199825,"Astro","VehicleVsPCB_in_HETs"
"Oaz1",1.1402817931902,0.189390395793899,0.304254069261249,0.999170828525545,9.38892086938124,1.02753118953229,-4.60388725242211,"Astro","VehicleVsPCB_in_HETs"
"Kcnk1",1.13482425768977,0.182468894705081,0.308262355838041,0.999170828525545,9.33410412598427,1.01904971030252,-4.60747734372394,"Astro","VehicleVsPCB_in_HETs"
"Syt11",1.12925794209206,0.175375060312098,0.310567974257402,0.999170828525545,9.24111075430586,1.01420409804837,-4.61033657493976,"Astro","VehicleVsPCB_in_HETs"
"Gm10076",-1.10122482117977,-0.139109033198491,0.310659366207367,0.999170828525545,9.04899314597008,-1.01401251434097,-4.62944955688177,"Astro","VehicleVsPCB_in_HETs"
"Acsbg1",1.13074183213506,0.177269574761453,0.310823949406355,0.999170828525545,9.26676374166849,1.0136675946393,-4.60997588725033,"Astro","VehicleVsPCB_in_HETs"
"Slc25a3",-1.16798852141084,-0.224026095977318,0.311254678628583,0.999170828525545,9.71983179222194,-1.01276547863482,-4.60104769866801,"Astro","VehicleVsPCB_in_HETs"
"Tle4",1.14758132960088,0.198596401703592,0.314612425504712,0.999170828525545,9.4412668383953,1.0057610965379,-4.60603885743126,"Astro","VehicleVsPCB_in_HETs"
"Srsf11",1.15760327785526,0.211140912105657,0.318065187165193,0.999170828525545,9.57940926076622,0.998609598985141,-4.60494060889879,"Astro","VehicleVsPCB_in_HETs"
"Tia1",1.14129165339721,0.190667514801366,0.319223843334225,0.999170828525545,9.38153912917502,0.996221161822344,-4.60930394372649,"Astro","VehicleVsPCB_in_HETs"
"Ndufb11",-1.10553567427865,-0.144745579902664,0.320999828422991,0.999170828525545,9.1135599886118,-0.992571163254403,-4.62981937166514,"Astro","VehicleVsPCB_in_HETs"
"Rab2a",-1.12449970911458,-0.169283287919642,0.321220994684345,0.999170828525545,9.22528693038866,-0.992117548608183,-4.6170618122897,"Astro","VehicleVsPCB_in_HETs"
"Morf4l1",1.12777436717505,0.173478457879767,0.322608587504106,0.999170828525545,9.26847557727476,0.989276224251122,-4.61567889217151,"Astro","VehicleVsPCB_in_HETs"
"Plcb1",-1.15129547888288,-0.20325814729412,0.323143644306002,0.999170828525545,9.50268300598263,-0.988182738802374,-4.60779788751397,"Astro","VehicleVsPCB_in_HETs"
"Dctn4",-1.12437068389162,-0.169117743431082,0.323368234006734,0.999170828525545,9.22376849200586,-0.987724101005755,-4.61788791908037,"Astro","VehicleVsPCB_in_HETs"
