"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Tshz31",-0.309019790609589,7.6477096588748,-3.27250870570008,0.00154444853191984,0.00440373162904867,-1.40471004425811,"GABAergic","Tshz31"
"Nmbr",-0.30900765207153,7.63125773946158,-3.13435592964584,0.00236777855727792,0.00635323001922353,-1.79547903975415,"GABAergic","Nmbr"
"Adam331",-0.30895327470443,7.54243788806489,-5.04727865351031,2.53435534619466e-06,2.11173446819409e-05,4.49964390863539,"GABAergic","Adam331"
"Taf1c1",-0.308919309056772,7.65047644187017,-2.57545618137408,0.0117490378629769,0.0251456325800471,-3.17942964868013,"GABAergic","Taf1c1"
"Sat21",-0.308913968380462,7.67701771015484,-3.08952535008461,0.0027129056192806,0.00713946907745805,-1.87443273265048,"GABAergic","Sat21"
"Adcy91",-0.30890817159916,7.66139982633006,-3.4054735572703,0.00101237675938412,0.00303540729314975,-0.999301869163544,"GABAergic","Adcy91"
"Gm320141",-0.308907192775899,7.54246595527045,-5.045737345766,2.55009949515521e-06,2.12057999988177e-05,4.49380913267422,"GABAergic","Gm320141"
"Zfp2861",-0.308852731843796,7.61655755912104,-3.99518150239118,0.000137454541714859,0.000536081406839862,0.796228941596479,"GABAergic","Zfp2861"
"2600014E21Rik1",-0.308820078066603,7.54251902003124,-5.04282268492741,2.58013372312756e-06,2.13931016485422e-05,4.48277802778564,"GABAergic","2600014E21Rik1"
"S1pr31",-0.308816635683169,7.54252111706505,-5.04270748580389,2.58132786677188e-06,2.13931016485422e-05,4.48234210506358,"GABAergic","S1pr31"
"Rilpl11",-0.308791358234742,7.61779464809855,-2.85486876867925,0.00541413367899332,0.0129443769928937,-2.52468851215336,"GABAergic","Rilpl11"
"Zfp5801",-0.308693763865476,7.62964592644177,-2.96988657151417,0.00387605926499574,0.00972128591741459,-2.26269802066011,"GABAergic","Zfp5801"
"Abcf21",-0.30867766300079,7.67011541446771,-3.7228770205577,0.000354075563246488,0.00122172911190702,-0.0383855242230702,"GABAergic","Abcf21"
"Farp11",-0.308587102346639,7.63148308483833,-2.97287522866621,0.00384209997251179,0.0096478877745908,-2.25398994622702,"GABAergic","Farp11"
"Pdgfra1",-0.308579861946224,7.54229498664657,-5.03158764574311,2.69917181603419e-06,2.22594207093915e-05,4.43990723542831,"GABAergic","Pdgfra1"
"Kctd101",-0.308433049119725,7.62972407911252,-3.0102869250748,0.00343965044237462,0.00878578484990964,-2.15581539617101,"GABAergic","Kctd101"
"Hmbs1",-0.308427712924414,7.5689609955806,-4.4351029167035,2.75035948721858e-05,0.000135507124236434,2.26469758656832,"GABAergic","Hmbs1"
"Fbn21",-0.308402484194078,7.54277349518089,-5.02883434262937,2.72915225446658e-06,2.24073938762196e-05,4.42988453218263,"GABAergic","Fbn21"
"Cdo11",-0.308378453478874,7.54241582400831,-5.02480507560165,2.77361347588183e-06,2.2695783379044e-05,4.4142789706595,"GABAergic","Cdo11"
"Sgpp21",-0.30833259247419,7.65778153751822,-4.01227617082909,0.000129356929865969,0.000509820920136505,0.882078615873347,"GABAergic","Sgpp21"
"Zfp9831",-0.308311992289478,7.5730372356454,-4.20167614418318,6.5357926099437e-05,0.000281816064565824,1.45791970849969,"GABAergic","Zfp9831"
"Cdca81",-0.30830636948834,7.54283209043639,-5.02561090522762,2.76466528200536e-06,2.264116655938e-05,4.41770721130717,"GABAergic","Cdca81"
"Stard101",-0.308305553068066,7.54283258819741,-5.02558351853412,2.76496892948639e-06,2.264116655938e-05,4.41760376959453,"GABAergic","Stard101"
"Gm21641",-0.308263038546961,7.56792983225933,-4.50820570821668,2.08638257161769e-05,0.000107563837262497,2.52383377488812,"GABAergic","Gm21641"
"Gpr681",-0.308167329569859,7.54291687093518,-5.02094536370577,2.81686658680131e-06,2.3005032283731e-05,4.40008951907329,"GABAergic","Gpr681"
"Rnf21",-0.308166041636098,7.57379437417116,-4.20992030942086,6.34184554295335e-05,0.000275058854668067,1.48635064101957,"GABAergic","Rnf21"
