"gene_name","module","color","kME_turquoise","kME_blue","kME_grey","kME_yellow","kME_black","kME_brown","kME_green","kME_red"
"Ralgps2","brown","brown",0.0139253295578727,0.00855214552101451,0.0647011183235408,0.0230044824466222,0.0432553852293779,0.0658163107574834,0.00340496970937749,0.0779461256168393
"Rasal2","grey","grey",0.0438035744471876,0.0414012308781899,0.162733608051424,0.154697545925991,0.101822850061363,0.038781512430263,0.110951197541694,0.183125032001504
"Brinp2","green","green",0.117004450498185,0.105652832342841,0.208354242342831,0.21360215514535,0.120763969409267,0.0103760604230338,0.242321671198867,0.136742022989815
"Astn1","grey","grey",0.0813190491525458,0.0849013475650696,0.127130638901328,0.0794940786050926,0.0681210845952064,0.0413770207656779,0.095644416877867,0.0670665368765403
"Cop1","grey","grey",-0.021513261413741,0.026791462166106,0.0527168610997435,0.0634807193384584,0.0859943031131304,-0.0147816165031257,0.044447667410655,0.0552312253201042
"Tnr","grey","grey",0.0669911184716401,0.0414089264990477,0.120725895762227,0.055350766651118,0.0673873393421191,0.0373892608933338,0.0504096290102307,0.0819527082309703
"Mrps14","grey","grey",0.1452412066623,0.111975127989827,0.140575404794186,0.0830478415956557,0.0326451109449751,0.0964527422713884,0.112893764465244,0.0627667067114126
"Cacybp","turquoise","turquoise",0.217611249671104,0.14327455872524,0.161277120304644,0.0821828659638884,0.0215483661539719,0.139277928776734,0.134778046739838,0.0557856853578508
"Rabgap1l","red","red",0.0374215890496896,0.0178250836476085,0.146681868747133,0.128974016158777,0.0862838693774501,0.0742110624306506,0.0713040002243425,0.203950545966488
"Suco","grey","grey",0.0866461512745421,0.0917341587259591,0.0890570719551878,0.0168688155223703,0.0504314511692492,0.0423241380464289,0.0613373169124211,0.00545554589290571
"Dnm3","turquoise","turquoise",0.139423929132481,0.116142843124485,0.0338364032823415,-0.0212053344395752,-0.0115432013662502,-0.0229250998272222,0.0885199802850403,-0.148401081740603
"Vamp4","grey","grey",0.107609637510325,0.0743543950646752,0.117026328078715,0.0809007599734053,0.0300461872816098,0.0457149414105238,0.10129258937648,0.0545747527726596
"Prrc2c","blue","blue",0.0996369492519546,0.159261294106376,0.128642761009209,0.0366435598185113,0.0930530212418583,0.0637938499213554,0.082933617203668,0.0440054137111217
"Kifap3","turquoise","turquoise",0.287408521343947,0.204688772383225,0.228392263098094,0.154581917781967,0.0495021124808637,0.193988346026335,0.218158191643293,0.108815893119436
"Atp1b1","blue","blue",0.304403850220187,0.368821487397736,0.187065617359422,0.0153672272215289,0.0625382160852692,0.21156437238728,0.182743196001712,0.0123631124522342
"Tiprl","turquoise","turquoise",0.144691283086952,0.129338204132865,0.137140525313814,0.0628721662422696,0.0536277555544083,0.0579634475170991,0.107920680083022,0.0369410800724572
"Dcaf6","grey","grey",0.0636967412176603,0.0412059503037749,0.123731809415405,0.0964606945305051,0.0491317902687732,0.0392082686030348,0.0766410116989407,0.10666993542559
"Mpc2","grey","grey",0.214137642834502,0.166603343577664,0.190029672671286,0.0828675532324274,0.0489433286896895,0.176768636163018,0.129674903642979,0.0954102077839178
"Ildr2","yellow","yellow",0.0405798125356383,0.00225209547788941,0.123171142133004,0.193498768429981,0.0542701532871363,0.0265271807295741,0.124280054419407,0.16155913985038
"Tmco1","grey","grey",0.107222630980956,0.0769687708808606,0.065956059555081,0.00706015684609489,0.0040352743861781,0.0733110991570195,0.0459058118914651,0.00133243647813008
"Mgst3","turquoise","turquoise",0.238772374433256,0.207439443184776,0.16083661172704,0.114192688948851,0.0459786339031101,0.11047585071665,0.200074253762988,0.020495151427802
"Pbx1","grey","grey",0.0466263748404501,0.0446848218333085,0.0876285677182682,0.0422355465579761,0.0579722259196289,0.0135589482865165,0.0598295242932234,0.0272181931441375
"Rgs4","yellow","yellow",0.220434245158807,0.0977588526399934,0.233842622860647,0.385302660113772,-0.0025714576440438,0.0342564978947654,0.31308033758891,0.208048172361011
"Uhmk1","blue","blue",0.120908979321604,0.151636826052059,0.151146038117739,0.0874028266349144,0.0977022325602323,0.0469030968853208,0.13210582549111,0.0595069296632249
"Nos1ap","grey","grey",0.0922641783059013,0.131946761936578,0.212595603439075,0.16531898105176,0.161184697539658,0.0548526351285659,0.159252527898805,0.157238472830283
"Atf6","grey","grey",0.0796942265849785,0.0312407517954046,0.147961242980466,0.124531670626339,0.0448873180570798,0.0746104954433434,0.0842185859885485,0.165576705742808
"Nit1","grey","grey",0.0487021743586435,0.0501017548532914,0.0880208487776886,0.0521832196512038,0.0540294506998008,0.0205171205587079,0.058363033369312,0.0498184420152319
"Pfdn2","turquoise","turquoise",0.187992775153373,0.133554913802651,0.158063980008947,0.116603308470798,0.0332703790157143,0.112057655176835,0.151861411871017,0.0744578702948439
"Copa","grey","grey",0.0717058309343769,0.0920031842828216,0.108161512736752,0.0542020683471605,0.0773495737856645,0.0274432283447317,0.0821816480489465,0.0390320030252214
"Dcaf8","grey","grey",0.053439643308618,0.0636241696762973,0.0899095526356958,0.0302187863607185,0.069991833496536,0.0148119982431023,0.0508010285374808,0.0349187920004691
"Pea15a","grey","grey",0.127311142724551,0.027519293322508,0.171915410919353,0.11681224934447,0.0167136423192999,0.120940220307117,0.0904182021239976,0.157013503894749
"Igsf8","turquoise","turquoise",0.156994240286748,0.128541643013085,0.113842498822587,0.052275664589725,0.0291445893156851,0.0739662226075886,0.125966221891878,0.00865872286659867
"Kcnj9","grey","grey",0.0581728436230853,0.0501220949900413,0.126882564241348,0.163687656737471,0.0614929906772341,0.00435075758217484,0.135953051967815,0.118950412814986
"Cadm3","grey","grey",0.143734890138134,0.0906214405179989,0.185620990233514,0.199357888650099,0.0481782330110318,0.0401522923891071,0.198039218768736,0.130245296842909
"Rgs7","yellow","yellow",0.153731918194976,0.0929920046226308,0.252483243808476,0.274207455828137,0.0837102074860836,0.0205106779297525,0.227328482805096,0.211365948074844
"Cep170","grey","grey",0.050272333317207,0.078573825056095,0.0799812593944705,0.0137478657401562,0.0715934861028043,0.0101852110223115,0.050552982095634,0.00551023077753282
"Akt3","grey","grey",0.0649110756165333,0.0538675222888406,0.0990734339788511,0.0887131881117018,0.0438776071038934,0.024001106027841,0.0882054085699896,0.0691690306875635
"Zbtb18","red","red",0.101645291750413,-0.016475644414205,0.174389020564009,0.200289307460243,0.00655147104923277,0.181357925225265,0.0942772438083306,0.318747776993342
"Adss","grey","grey",0.0729329275329516,0.0939896534228195,0.123200905037805,0.0815813899719263,0.093803966880884,0.0386813615058669,0.0904447876212287,0.0733016473990745
"Hnrnpu","black","black",0.00390958915222385,0.0770446134433456,0.0975912505714196,0.119348110760839,0.174253847059391,-0.0397999791916775,0.111039931167807,0.0916384213915001
"Ahctf1","grey","grey",0.0529621567522274,0.0612644505061728,0.114239861482871,0.0765952862760778,0.0735801792342619,0.0243969323611631,0.0752108678364094,0.081681426803875
"Cdc42bpa","grey","grey",-0.056299991993044,-0.0263978913870038,0.0409321056078358,0.0783489972124367,0.0820933557599522,-0.00614445285040617,0.0325856238391169,0.0916207339224741
"H3f3a","brown","brown",0.163783869032936,0.0308866561952917,0.101067271318215,0.0515916903116724,-0.0479754157146116,0.155451662077431,0.055498194146013,0.072784988219051
"Nvl","grey","grey",0.00668117465126207,0.0383773710909056,0.13690861724769,0.110609548324598,0.118702120544779,0.0366987375234132,0.0700612592376492,0.149088944829554
"Enah","blue","blue",-0.0144427939505222,0.109714966134463,0.0282695598533783,-0.0849689693366462,0.119304092711058,0.0459795700177856,-0.032910784781842,-0.0216635429038096
"Srp9","grey","grey",0.162230717087807,0.106619589159365,0.156039143622787,0.0973948378709684,0.033782638514127,0.109795951748644,0.121579080749194,0.0821235336200293
"Susd4","grey","grey",0.0627190779893563,0.0404628908389938,0.118804653782557,0.0838702920322668,0.0536393352271211,0.0596362631682085,0.0712052031553384,0.11059614186758
"Mia3","grey","grey",0.122282311422429,0.10808959817689,0.121518215469636,0.0682629050673557,0.0462700330811703,0.0620365534085724,0.105997554828989,0.0402082823904999
"Rab3gap2","grey","grey",0.0909158067242788,0.116509174708693,0.137886845890385,0.0945072488495675,0.0906113063791603,0.0276950489903296,0.123440384035402,0.0571738806612832
"Eprs","blue","blue",0.101841411223551,0.1576509211165,0.0659105902000699,-0.0280091046262072,0.0643051475890999,0.0441270297380047,0.0548483722965235,-0.0522837902469539
"Angel2","grey","grey",0.0531444074068054,0.0572777309854921,0.106638430259557,0.0728528281385407,0.063819973641955,0.0274166145500162,0.0714628870871714,0.0756798348508194
"Nenf","turquoise","turquoise",0.192661429682919,0.116495407863802,0.120556089518328,0.0913910200069771,-0.0130199170923198,0.127809352248014,0.137150422307299,0.0392165212015966
"Lpgat1","blue","blue",0.106040776891899,0.149544813890425,0.129762086777828,0.12134069327015,0.102755499102765,0.022369092281634,0.162354223576138,0.036097392822065
"Syt14","grey","grey",0.0184840076118192,0.0263023538079113,0.0739955664267527,0.0791926089486455,0.0553209194713322,0.0229867790044548,0.0544225394888459,0.0898733523718958
"Plxna2","grey","grey",0.0593330400169599,0.0890291941272978,0.134788918588121,0.0994519889752361,0.1134930117335,0.0570593079605024,0.104899342868876,0.0880994451160451
"Cd34","yellow","yellow",0.108170082840726,0.0153137639066538,0.174014818506411,0.289016081254783,0.0133715314017766,0.0312346103653206,0.190191270403822,0.211802266337835
"Cr1l","grey","grey",0.0418571984658573,0.0319567765097479,0.0858506014308009,0.0701793108199133,0.0471819660671081,0.00441592967364584,0.0667524828342997,0.055836384876219
"Nmt2","black","black",0.0619230538740215,0.114245252246563,0.124028285490942,0.0774250036514396,0.17144532484183,0.0235057325099584,0.105535172669421,0.0509800753470036
"Frmd4a","grey","grey",0.0553630262561838,0.0964243841664933,0.0825973869618326,-0.0230514807760331,0.0870838732201171,0.0168901626471363,0.0320949676165419,-0.00829167548709733
"Prpf18","grey","grey",0.03501917928338,0.057196949008264,0.0771575569095367,0.0515222947509532,0.0615574328072896,0.0239050615111465,0.0638084828326349,0.0387955958586223
"Camk1d","grey","grey",0.0937931513092189,0.0652932003383182,0.151127339642154,0.120591852206622,0.0598821916234063,0.0791411126985537,0.106647405958534,0.131377128428881
"Cdc123","grey","grey",0.132073193293375,0.0998791911922571,0.124525118308795,0.0586487594029898,0.040014065220683,0.0808036012152506,0.0948430066130928,0.047422417669576
"Sec61a2","grey","grey",0.0225564485139601,0.048549558819557,0.106477515462961,0.0487526194732044,0.0904581645583694,0.0362059541552514,0.039812964330821,0.0821105786412564
"Celf2","red","red",-0.146865111784704,-0.188922293115886,0.172648346644632,0.360838620092734,0.12075256634601,0.0470149741528246,0.095374302501782,0.517181801319869
"Atp5c1","turquoise","turquoise",0.294908740349558,0.21037598810074,0.191577652117381,0.0471731590094421,0.0213721728748688,0.144005609444149,0.149322802463556,0.0180274599034054
"C1ql3","red","red",0.00634830179092447,-0.164094301693936,0.135360743330458,0.155387700661836,-0.0213325597085032,0.261523157097855,-0.0208275950585432,0.425511440465878
"Stam","grey","grey",0.0962301349572965,0.0764542915126181,0.101667908067837,0.0581509093770688,0.0401087115388747,0.0377388667176471,0.0918127446336702,0.0294364604623336
"Cacnb2","brown","brown",0.052413800826381,0.0255005198652426,0.128634190369379,0.0203863364103212,0.0563561327900863,0.177781947547901,-0.0264241924709728,0.177567308877863
"Nsun6","grey","grey",0.019520418457965,0.0466858525329645,0.0745149758823986,0.0616166062059563,0.0646382730573387,-0.00899286424861317,0.06125813819588,0.0369549911645618
"Arl5b","grey","grey",0.0429272800592305,0.0304533804977703,0.0764269909091192,0.0895525122298938,0.034471307647993,0.0518933096056791,0.0702445832872729,0.0787930639202786
"Nebl","blue","blue",0.0638289846839212,0.17455782376571,0.0827383842839441,-0.115874310966219,0.113677211408453,0.112058976115216,-0.040914254846069,0.0133621186027063
"Mllt10","grey","grey",0.0186822344052379,0.0459130389950088,0.0536124696868917,0.017593807019823,0.0599646103646449,0.00591933217869343,0.0245454943790476,0.0261676234937251
"Dnajc1","red","red",0.0429656772310626,0.00561183873312819,0.140396636867028,0.139533488804053,0.0674121283423996,0.0275609639782616,0.0815911994493699,0.18442691749079
"Commd3","grey","grey",0.118687137102728,0.0765973857103538,0.124519068365148,0.0594481931085177,0.0343681630927223,0.057568771659619,0.0793019703272912,0.0592661519619425
"Etl4","blue","blue",0.167229763057502,0.266090709280616,0.166444685943434,0.0625956182641556,0.144371290910533,-0.0190385323706333,0.203181145488067,-0.0627156482924
"Arhgap21","grey","grey",0.0222895002696539,0.0536103746804067,0.0768385171100849,0.0450618221872,0.077853477828162,0.00968646136240566,0.0428069655552777,0.0606230586587485
"Gpr158","green","green",0.143273139878682,0.108730292902878,0.160763524210264,0.205632136425483,0.0404090443773108,-0.00865525250522683,0.2491820397221,0.0873870730740965
"Pdss1","blue","blue",0.0839086498539833,0.168362858428099,0.096162028230907,0.000696222241013758,0.100187107522114,0.000647445998952334,0.0770585300156877,-0.0335162830252226
"Abi1","brown","brown",0.0708769261569409,0.0182683230830804,0.0932565694007847,0.0419197171564649,0.0162110156727609,0.117876357410067,0.0188236894076803,0.109089412229288
"Acbd5","grey","grey",0.0583389209906095,0.0807551721607423,0.0536498970861541,-0.0219108393787015,0.0523798350519975,0.0416723930996824,0.0213378209368495,-0.014422953181756
"Yme1l1","brown","brown",0.0647402010273407,0.0686110873886293,0.0884562472078106,0.0352625423704117,0.0545802920375609,0.0478180389572178,0.0541710059647666,0.0439457973801192
"Spopl","grey","grey",0.0445000156491847,0.0688755817244414,0.0835576218544795,0.0378913678620283,0.0739075217171592,0.00860714165962705,0.0555060023162173,0.0290289322268162
"Cacna1b","grey","grey",0.0220562086441901,0.0629672926619413,0.100125163420229,0.0826926688310125,0.0962034845486278,0.0257326293946763,0.081350690958736,0.0778668532203124
"Ehmt1","grey","grey",0.0194356600829212,0.0405151084013013,0.049723708064856,0.0186969998646799,0.0483663489283157,0.00194281620085422,0.0303288007099733,0.0224568016933266
"Mrpl41","grey","grey",0.127016068016478,0.139962574660464,0.209792101046811,0.136486002357904,0.124418325705106,0.0948788675077589,0.145486696184048,0.141160431614648
"Nsmf","brown","brown",0.0424694294721548,0.00361093948399497,0.107259104940293,0.0573650423265288,0.060799463833504,0.109217195033033,0.0247491930420138,0.136871001227701
"Ssna1","brown","brown",0.0995722487425004,0.0764479906232369,0.127555113430922,0.0742114609060523,0.059862026892479,0.0753787190142108,0.084734609869755,0.0863672779370083
"Grin1","grey","grey",0.0835937221098248,0.123310350598554,0.169520265103041,0.149574909360122,0.122094294202709,0.0317956274443158,0.15326911615577,0.126330615821794
"Npdc1","grey","grey",0.222009478760161,0.133207536750192,0.232118548965906,0.170618869734448,0.0381566935972611,0.123918650574828,0.186911427529393,0.145711895375247
"Edf1","turquoise","turquoise",0.256731326345919,0.164588438032332,0.207403607849153,0.127668376041694,0.029795913936523,0.142244240207673,0.179092753285222,0.0850087372450646
"Rabl6","grey","grey",0.117896729092786,0.0916702476499354,0.16405887195052,0.111540199703886,0.0618480701863663,0.0425754862961758,0.125320113266121,0.094146647952318
"Bmyc","turquoise","turquoise",0.168329728847197,0.140755303995254,0.161295893319792,0.0832037460706135,0.0650302933661687,0.076651633533244,0.13265989510474,0.0519527739119713
"Kcnt1","blue","blue",0.0297927387948163,0.113408049942103,0.102275481862045,0.0643855172471366,0.130017050452398,-0.00896100926430838,0.0857086540646079,0.038993473061546
"Sdccag3","grey","grey",0.0941237491359526,0.0915610163958709,0.165650380295035,0.110679762872096,0.101077534428818,0.0502120468766037,0.115195376439016,0.104060980083021
"Fam69b","blue","blue",0.145935308046909,0.170942349911879,0.13445711209826,0.0441907242572691,0.0746342836913335,0.0654752615122476,0.114565970114105,0.0162246664500033
"Rpl7a","brown","brown",0.154398263222001,0.0803737705796182,0.0973721647482856,0.0358475728856105,-0.0110670840767357,0.164845981623179,0.0677660455674172,0.0480877577458059
