"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Slc35c2",0.117706413714091,7.67819019707356,11.4757583873865,2.9404374343385e-30,4.28794314252304e-30,57.2548567584945,"Glutamatergic","Slc35c2"
"Rnf141",0.11770260275393,7.70714023608467,9.54542271548208,1.74376966672993e-21,2.31070893789083e-21,37.285737508878,"Glutamatergic","Rnf141"
"Npr3",0.117667438626254,7.63872467084666,13.6213792070053,8.33295652114027e-42,1.34780539041014e-41,83.6173476014969,"Glutamatergic","Npr3"
"Brpf1",0.117655949143122,7.69793735093692,10.6181225830709,3.60132037989766e-26,5.03822331802201e-26,47.9477972559995,"Glutamatergic","Brpf1"
"Mrps31",0.117650273509959,7.75172977664672,9.68252901202929,4.66972028014851e-22,6.23524408904027e-22,38.6383846904357,"Glutamatergic","Mrps31"
"Dpyd",0.117638727052083,7.64385605878315,13.4214150377816,1.19159616290212e-40,1.91082444129716e-40,80.9800588191058,"Glutamatergic","Dpyd"
"Styx",0.117606410234293,7.92363355852656,6.58923585956135,4.68842615058016e-11,5.46367537367507e-11,13.9317288610951,"Glutamatergic","Styx"
"Pnck",0.117602981932187,7.71667896533385,10.2624805204979,1.45407943107314e-24,2.00068155426661e-24,44.3070641666455,"Glutamatergic","Pnck"
"Strn3",0.117574075338549,8.06833314394566,6.18739718060039,6.4042044473546e-10,7.35017083250251e-10,11.5697027678368,"Glutamatergic","Strn3"
"Tarbp2",0.117551504720693,7.78390773430746,8.78374212014453,1.89589227329336e-18,2.42184692943157e-18,30.4675230921343,"Glutamatergic","Tarbp2"
"1110004E09Rik",0.11754715783872,7.72917755748453,10.8058880025795,4.86845441585837e-27,6.87225271305955e-27,49.9680831770264,"Glutamatergic","1110004E09Rik"
"Tor1a",0.117545187407064,7.7305931088967,10.3280595275574,7.41927715837217e-25,1.02389708470878e-24,44.9889944754103,"Glutamatergic","Tor1a"
"Gtf2f1",0.117535195466626,7.7627034788029,9.87723376278944,6.97091692594164e-23,9.42175429207982e-23,40.529752122246,"Glutamatergic","Gtf2f1"
"Radil",0.117522194723598,7.6597327621606,12.2931026933607,1.95436963775924e-34,2.96109274898358e-34,66.7812026561977,"Glutamatergic","Radil"
